Date,Ocean,Region,Location,Depth (m),Temperature (ºC),Salinity (PSU),Phosphate (mg/L),Silicate (mg/L),Nitrate (mg/L),pH,Chlorophyll (µg/L),Alkalinity (mg/L),Dissolved Organic Carbon (µmol/kg),Iron (mg/L),Latitude,Longitude
2017-06-19,Atlantic,Florida Keys,Florida Keys,0,28.097,36.3775235,NA,NA,NA,8.04678679,NA,119.61941886886886,2041.117982,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.382,36.20950628,NA,NA,NA,8.039814502,NA,119.0507529029029,2034.097053,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.591,36.11291284,NA,NA,NA,8.027335351,NA,117.60331291291291,2014.958154,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.763,36.10636258,NA,NA,NA,8.055459676,NA,118.32523453453454,2008.035498,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,29.286,36.76127053,NA,NA,NA,8.003504057,NA,113.9392490990991,1952.708376,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,29.027,36.19544411,NA,NA,NA,8.00544303,NA,117.96989224224224,2030.742508,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.134,36.13614606,NA,NA,NA,8.030804045,NA,118.25595975975976,2028.564754,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.072,36.41909041,NA,NA,NA,8.041064455,NA,119.66004014014013,2045.497042,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.301,36.27011199,NA,NA,NA,8.036092071,NA,119.2956059059059,2041.193866,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.927,36.16138404,NA,NA,NA,8.029098736,NA,117.6660488988989,2011.4201640000001,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.893,36.26618218,NA,NA,NA,7.972232677,NA,115.26964779779779,2002.94527,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,29.314,36.58935947,NA,NA,NA,7.929162124,NA,104.69763328328328,1829.041332,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,29.321,36.59363691,NA,NA,NA,7.977619778,NA,108.55744039039038,1872.077656,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.197,36.36704462,NA,NA,NA,8.055487665,NA,119.6216978978979,2034.536204,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,27.949,36.62734035,NA,NA,NA,8.043216755,NA,119.66606326326327,2043.721875,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.173,36.39455157,NA,NA,NA,8.034090917,NA,118.91937072072072,2035.970761,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.21,36.16138404,NA,NA,NA,8.007382345,NA,118.33158588588587,2043.801832,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.243,36.01858676,NA,NA,NA,7.982869148,NA,116.13711806806806,2019.801033,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,29.194,36.09064185,NA,NA,NA,7.906739704,NA,105.69698058058057,1863.371618,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.879,36.20426636,NA,NA,NA,8.012471001,NA,116.28166961961959,1997.215505,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.25,36.24487532,NA,NA,NA,8.007532207,NA,118.73608413413413,2050.00968,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.013,36.66304962,NA,NA,NA,8.045213277,NA,119.92906216216217,2046.217725,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,27.938,36.32119876,NA,NA,NA,8.032465977,NA,119.44161066066066,2049.198887,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.328,36.17186413,NA,NA,NA,8.007104972,NA,118.7719072072072,2050.766895,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,28.413,36.01203616,NA,NA,NA,7.987319552,NA,118.39850140140139,2056.696448,NA,24.81439,-80.60963
2017-06-20,Atlantic,Florida Keys,Florida Keys,0,29.395,36.03692833,NA,NA,NA,7.936875405,NA,109.25854684684683,1911.234236,NA,24.81439,-80.60963
2017-06-22,Atlantic,U.S. Virgin Islands,St. Croix,0,28.4,36.04478894,NA,NA,NA,8.013818858,NA,117.41281446446446,2022.35861,NA,17.72405,-64.83051
2017-06-22,Atlantic,U.S. Virgin Islands,St. Croix,0,28.3,36.17282654,NA,NA,NA,8.037277436,NA,118.1881541041041,2021.348101,NA,17.72405,-64.83051
2017-06-23,Atlantic,U.S. Virgin Islands,St. Croix,0,28.9,35.92949649,NA,NA,NA,8.046721937,NA,117.45356466466465,1998.325518,NA,17.72405,-64.83051
2017-06-23,Atlantic,U.S. Virgin Islands,St. Croix,0,28.3,36.12077312,NA,NA,NA,8.02350902,NA,117.53011336336334,2018.716329,NA,17.72405,-64.83051
2017-06-23,Atlantic,U.S. Virgin Islands,St. Croix,0,28.2,35.98059292,NA,NA,NA,8.023404865,NA,117.69620775775776,2023.783983,NA,17.72405,-64.83051
2017-06-23,Atlantic,U.S. Virgin Islands,St. Croix,0,28.3,36.08767427,NA,NA,NA,8.035003792,NA,117.9258609109109,2018.77577,NA,17.72405,-64.83051
2017-06-23,Atlantic,U.S. Virgin Islands,St. Croix,0,28.3,36.06409293,NA,NA,NA,8.019141792,NA,117.60242177177177,2023.208367,NA,17.72405,-64.83051
2017-06-26,Atlantic,Florida Keys,Florida Keys,0,30.2,36.48099924,NA,NA,NA,8.074650639,NA,115.91499724724723,1935.10758,NA,24.81439,-80.60963
2017-06-26,Atlantic,Florida Keys,Florida Keys,0,29.9,36.40634013,NA,NA,NA,8.037982338,NA,117.82141976976975,1997.131261,NA,24.81439,-80.60963
2017-06-26,Atlantic,Florida Keys,Florida Keys,0,29.9,36.40241062,NA,NA,NA,8.027870258,NA,117.42780055055056,1996.795422,NA,24.81439,-80.60963
2017-06-26,Atlantic,Florida Keys,Florida Keys,0,29.9,36.41812862,NA,NA,NA,8.0402740090000009,NA,117.79179604604604,1994.98774,NA,24.81439,-80.60963
2017-06-26,Atlantic,Florida Keys,Florida Keys,0,29.9,36.39979094,NA,NA,NA,8.062198351,NA,118.18733878878878,1987.438883,NA,24.81439,-80.60963
2017-06-26,Atlantic,Florida Keys,Florida Keys,0,29.9,36.44301517,NA,NA,NA,8.076072917,NA,118.20870230230229,1977.955807,NA,24.81439,-80.60963
2017-06-26,Atlantic,Florida Keys,Florida Keys,0,29.9,36.41681879,NA,NA,NA,8.052733555,NA,117.95799739739739,1989.628139,NA,24.81439,-80.60963
2017-06-26,Atlantic,Florida Keys,Florida Keys,0,29.9,36.44432498,NA,NA,NA,8.069813242,NA,118.14264479479478,1981.077471,NA,24.81439,-80.60963
2017-06-26,Atlantic,Florida Keys,Florida Keys,0,29.9,36.45314551,NA,NA,NA,8.049068436,NA,118.3452980980981,1998.672669,NA,24.81439,-80.60963
2017-06-26,Atlantic,Florida Keys,Florida Keys,0,29,36.4351563,NA,NA,NA,8.015009999,NA,118.75717947947948,2037.218104,NA,24.81439,-80.60963
2017-06-26,Atlantic,Florida Keys,Florida Keys,0,28.9,36.45183571,NA,NA,NA,8.017355448,NA,118.98947807807806,2040.69503,NA,24.81439,-80.60963
2017-07-08,Atlantic,Florida Keys,Florida Keys,0,31.2,36.79662873,NA,NA,NA,8.063920912,NA,113.55314699699699,1888.139039,NA,24.81439,-80.60963
2017-07-08,Atlantic,Florida Keys,Florida Keys,0,30.9,36.7596123,NA,NA,NA,8.08670477,NA,117.63139469469469,1947.378489,NA,24.81439,-80.60963
2017-07-08,Atlantic,Florida Keys,Florida Keys,0,31,36.66304962,NA,NA,NA,8.081346571,NA,117.44616496496496,1947.712612,NA,24.81439,-80.60963
2017-07-08,Atlantic,Florida Keys,Florida Keys,0,31,36.76388968,NA,NA,NA,8.080493161,NA,117.51483213213213,1948.64099,NA,24.81439,-80.60963
2017-07-08,Atlantic,Florida Keys,Florida Keys,0,31,36.76258011,NA,NA,NA,8.090310428,NA,118.0277038038038,1950.692243,NA,24.81439,-80.60963
2017-07-08,Atlantic,Florida Keys,Florida Keys,0,30.9,36.75865138,NA,NA,NA,8.094743257,NA,118.42572947947947,1955.577365,NA,24.81439,-80.60963
2017-07-08,Atlantic,Florida Keys,Florida Keys,0,31,36.41943845,NA,NA,NA,8.101744843,NA,118.54193683683683,1954.554506,NA,24.81439,-80.60963
2017-07-08,Atlantic,Florida Keys,Florida Keys,0,31.1,36.80282774,NA,NA,NA,8.095051126,NA,117.8574490990991,1942.924945,NA,24.81439,-80.60963
2017-07-08,Atlantic,Florida Keys,Florida Keys,0,31.1,36.6525724,NA,NA,NA,8.070007162,NA,119.63432432432433,1993.207822,NA,24.81439,-80.60963
2017-07-08,Atlantic,Florida Keys,Florida Keys,0,30,36.41254127,NA,NA,NA,8.025820313,NA,119.6719626126126,2037.194849,NA,24.81439,-80.60963
2017-07-08,Atlantic,Florida Keys,Florida Keys,0,29.7,36.20985394,NA,NA,NA,8.006870086,NA,118.70847652652651,2036.767725,NA,24.81439,-80.60963
2017-07-24,Atlantic,U.S. Virgin Islands,St. Thomas,0,29,35.52418596,NA,NA,NA,8.018845805,NA,117.60615755755755,2021.212487,NA,18.34155,-64.89874
2017-07-24,Atlantic,U.S. Virgin Islands,St. Thomas,0,28.9,35.98286596,NA,NA,NA,8.010395389,NA,117.80823133133131,2027.520846,NA,18.34155,-64.89874
2017-07-25,Atlantic,U.S. Virgin Islands,St. John,0,28.9,35.13883833,NA,NA,NA,8.023861024,NA,115.36198448448447,1981.630572,NA,18.33732,-64.72666
