#,Date-Time (MST),Ch: 1 - Temperature   (°F),Ch: 1 - Temperature Max : Max (°F),Ch: 1 - Temperature Min : Min (°F),Ch: 1 - Temperature Avg : Avg (°F),Ch: 1 - Temperature Std Dev : Std Dev (°F),Ch: 2 - Millivolts   (mv),Ch: 2 - Millivolts Max : Max (mv),Ch: 2 - Millivolts Min : Min (mv),Ch: 2 - Millivolts Avg : Avg (mv),Ch: 2 - Millivolts Std Dev : Std Dev (mv),Ch: 3 - pH   (pH),Ch: 3 - pH Max : Max (pH),Ch: 3 - pH Min : Min (pH),Ch: 3 - pH Avg : Avg (pH),Ch: 3 - pH Std Dev : Std Dev (pH),Button Down,Host Connected,Button Up,Start pH Calibration,pH Calibration Values,pH Calibration Buffers,End pH Calibration,End of File
1,04/20/2023 16:00:00,71.02,71.02,71.02,71.02,0.06,-206.33,-206.33,-206.33,-206.33,0.00,10.69,10.69,10.69,10.69,0.00,,,,,,,,
2,04/20/2023 16:15:00,76.73,76.73,75.60,76.24,0.88,-91.92,-91.92,-95.66,-93.42,1.97,8.36,8.44,8.36,8.39,0.04,,,,,,,,
3,04/20/2023 16:30:00,76.82,76.86,76.82,76.86,0.00,-90.35,-90.35,-90.86,-90.53,0.28,8.33,8.34,8.33,8.33,0.01,,,,,,,,
4,04/20/2023 16:45:00,76.68,76.82,76.68,76.77,0.09,-89.39,-89.30,-89.57,-89.42,0.13,8.31,8.31,8.31,8.31,0.00,,,,,,,,
5,04/20/2023 17:00:00,76.51,76.68,76.51,76.59,0.13,-88.58,-88.38,-88.63,-88.52,0.13,8.29,8.30,8.29,8.29,0.00,,,,,,,,
6,04/20/2023 17:15:00,76.42,76.51,76.42,76.51,0.08,-88.02,-87.82,-88.02,-87.96,0.11,8.28,8.28,8.28,8.28,0.00,,,,,,,,
7,04/20/2023 17:30:00,76.37,76.46,76.37,76.46,0.07,-87.52,-87.22,-87.52,-87.36,0.14,8.27,8.27,8.27,8.27,0.00,,,,,,,,
8,04/20/2023 17:45:00,76.33,76.42,76.33,76.42,0.11,-86.91,-86.64,-86.91,-86.78,0.13,8.26,8.26,8.26,8.26,0.00,,,,,,,,
9,04/20/2023 18:00:00,76.37,76.42,76.37,76.37,0.02,-86.39,-86.10,-86.39,-86.27,0.14,8.25,8.25,8.25,8.25,0.00,,,,,,,,
10,04/20/2023 18:15:00,76.46,76.46,76.42,76.42,0.11,-85.88,-85.61,-85.88,-85.75,0.13,8.24,8.24,8.24,8.24,0.00,,,,,,,,
11,04/20/2023 18:30:00,76.51,76.51,76.51,76.51,0.02,-85.30,-85.07,-85.30,-85.19,0.11,8.23,8.23,8.22,8.23,0.00,,,,,,,,
12,04/20/2023 18:45:00,76.55,76.59,76.55,76.55,0.04,-84.78,-84.50,-84.78,-84.66,0.14,8.22,8.22,8.21,8.22,0.00,,,,,,,,
13,04/20/2023 19:00:00,76.55,76.59,76.55,76.59,0.00,-84.24,-83.97,-84.24,-84.11,0.13,8.21,8.21,8.20,8.21,0.00,,,,,,,,
14,04/20/2023 19:15:00,76.55,76.59,76.55,76.59,0.00,-83.75,-83.47,-83.75,-83.60,0.14,8.20,8.20,8.19,8.19,0.00,,,,,,,,
15,04/20/2023 19:30:00,76.55,76.59,76.55,76.59,0.00,-83.27,-82.97,-83.27,-83.11,0.14,8.19,8.19,8.18,8.19,0.00,,,,,,,,
16,04/20/2023 19:45:00,76.55,76.59,76.55,76.59,0.00,-82.77,-82.46,-82.77,-82.61,0.16,8.18,8.18,8.17,8.18,0.00,,,,,,,,
17,04/20/2023 20:00:00,76.51,76.55,76.51,76.55,0.04,-82.32,-81.99,-82.32,-82.14,0.16,8.17,8.17,8.16,8.17,0.00,,,,,,,,
18,04/20/2023 20:15:00,76.46,76.51,76.46,76.51,0.02,-81.88,-81.58,-81.88,-81.72,0.14,8.16,8.16,8.15,8.16,0.00,,,,,,,,
19,04/20/2023 20:30:00,76.42,76.51,76.42,76.51,0.08,-81.49,-81.14,-81.49,-81.30,0.17,8.15,8.15,8.15,8.15,0.00,,,,,,,,
20,04/20/2023 20:45:00,76.37,76.46,76.37,76.46,0.07,-81.13,-80.78,-81.13,-80.94,0.17,8.15,8.15,8.14,8.14,0.00,,,,,,,,
21,04/20/2023 21:00:00,76.33,76.37,76.33,76.37,0.02,-80.80,-80.46,-80.80,-80.61,0.17,8.14,8.14,8.13,8.14,0.00,,,,,,,,
22,04/20/2023 21:15:00,76.24,76.33,76.24,76.33,0.13,-80.49,-80.13,-80.49,-80.30,0.17,8.13,8.13,8.13,8.13,0.00,,,,,,,,
23,04/20/2023 21:30:00,76.15,76.24,76.15,76.24,0.09,-80.21,-79.85,-80.21,-79.99,0.19,8.13,8.13,8.12,8.12,0.00,,,,,,,,
24,04/20/2023 21:45:00,76.03,76.15,76.03,76.12,0.08,-79.92,-79.56,-79.92,-79.71,0.19,8.12,8.12,8.11,8.12,0.00,,,,,,,,
25,04/20/2023 22:00:00,75.94,76.06,75.94,76.03,0.10,-79.67,-79.31,-79.67,-79.46,0.19,8.12,8.12,8.11,8.11,0.00,,,,,,,,
26,04/20/2023 22:15:00,75.85,75.94,75.85,75.94,0.06,-79.47,-79.08,-79.47,-79.24,0.20,8.11,8.11,8.11,8.11,0.00,,,,,,,,
27,04/20/2023 22:30:00,75.78,75.85,75.78,75.85,0.09,-79.28,-78.86,-79.28,-79.03,0.22,8.11,8.11,8.10,8.10,0.00,,,,,,,,
28,04/20/2023 22:45:00,75.69,75.78,75.69,75.78,0.09,-79.10,-78.69,-79.10,-78.85,0.22,8.11,8.11,8.10,8.10,0.00,,,,,,,,
29,04/20/2023 23:00:00,75.60,75.69,75.60,75.69,0.12,-78.92,-78.52,-78.92,-78.67,0.22,8.10,8.10,8.09,8.10,0.00,,,,,,,,
30,04/20/2023 23:15:00,75.51,75.60,75.51,75.60,0.08,-78.80,-78.41,-78.80,-78.55,0.20,8.10,8.10,8.09,8.10,0.00,,,,,,,,
31,04/20/2023 23:30:00,75.47,75.54,75.47,75.54,0.07,-78.67,-78.22,-78.67,-78.39,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
32,04/20/2023 23:45:00,75.38,75.47,75.38,75.47,0.08,-78.58,-78.16,-78.58,-78.30,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
33,04/21/2023 00:00:00,75.33,75.42,75.33,75.42,0.07,-78.47,-78.03,-78.47,-78.19,0.23,8.09,8.09,8.09,8.09,0.00,,,,,,,,
34,04/21/2023 00:15:00,75.29,75.33,75.29,75.33,0.03,-78.36,-77.92,-78.36,-78.08,0.23,8.09,8.09,8.08,8.09,0.00,,,,,,,,
35,04/21/2023 00:30:00,75.20,75.29,75.20,75.29,0.07,-78.33,-77.86,-78.33,-78.02,0.27,8.09,8.09,8.08,8.09,0.01,,,,,,,,
36,04/21/2023 00:45:00,75.20,75.25,75.20,75.25,0.04,-78.14,-77.72,-78.14,-77.89,0.22,8.09,8.09,8.08,8.08,0.00,,,,,,,,
37,04/21/2023 01:00:00,75.16,75.20,75.16,75.20,0.03,-78.08,-77.64,-78.08,-77.80,0.23,8.09,8.09,8.08,8.08,0.00,,,,,,,,
38,04/21/2023 01:15:00,75.16,75.20,75.16,75.20,0.03,-78.05,-77.61,-78.05,-77.77,0.23,8.09,8.09,8.08,8.08,0.01,,,,,,,,
39,04/21/2023 01:30:00,75.11,75.16,75.11,75.16,0.01,-77.99,-77.56,-77.99,-77.71,0.23,8.09,8.09,8.08,8.08,0.00,,,,,,,,
40,04/21/2023 01:45:00,75.07,75.16,75.07,75.16,0.07,-77.91,-77.47,-77.91,-77.63,0.23,8.08,8.08,8.07,8.08,0.01,,,,,,,,
41,04/21/2023 02:00:00,75.07,75.11,75.07,75.11,0.06,-77.85,-77.38,-77.85,-77.53,0.27,8.08,8.08,8.07,8.08,0.01,,,,,,,,
42,04/21/2023 02:15:00,75.04,75.11,75.04,75.11,0.12,-77.78,-77.30,-77.78,-77.47,0.27,8.08,8.08,8.07,8.07,0.01,,,,,,,,
43,04/21/2023 02:30:00,75.04,75.07,75.04,75.07,0.03,-77.71,-77.25,-77.71,-77.41,0.25,8.08,8.08,8.07,8.07,0.01,,,,,,,,
44,04/21/2023 02:45:00,74.98,75.04,74.98,75.04,0.00,-77.63,-77.19,-77.63,-77.35,0.23,8.08,8.08,8.07,8.07,0.01,,,,,,,,
45,04/21/2023 03:00:00,74.95,75.04,74.95,75.04,0.06,-77.56,-77.11,-77.56,-77.27,0.25,8.08,8.08,8.07,8.07,0.01,,,,,,,,
46,04/21/2023 03:15:00,74.89,74.98,74.89,74.98,0.12,-77.52,-77.05,-77.52,-77.21,0.27,8.08,8.08,8.07,8.07,0.01,,,,,,,,
47,04/21/2023 03:30:00,74.86,74.95,74.86,74.95,0.09,-77.47,-76.99,-77.47,-77.16,0.27,8.08,8.08,8.07,8.07,0.01,,,,,,,,
48,04/21/2023 03:45:00,74.82,74.89,74.82,74.89,0.09,-77.42,-76.94,-77.42,-77.11,0.27,8.07,8.07,8.06,8.07,0.01,,,,,,,,
49,04/21/2023 04:00:00,74.82,74.86,74.82,74.86,0.05,-77.35,-76.91,-77.35,-77.06,0.23,8.07,8.07,8.06,8.07,0.00,,,,,,,,
50,04/21/2023 04:15:00,74.77,74.82,74.77,74.82,0.09,-77.27,-76.85,-77.27,-76.99,0.23,8.07,8.07,8.06,8.07,0.00,,,,,,,,
51,04/21/2023 04:30:00,74.68,74.77,74.68,74.77,0.08,-77.22,-76.77,-77.22,-76.92,0.25,8.07,8.07,8.06,8.06,0.01,,,,,,,,
52,04/21/2023 04:45:00,74.64,74.73,74.64,74.73,0.12,-77.16,-76.69,-77.16,-76.86,0.25,8.07,8.07,8.06,8.06,0.01,,,,,,,,
53,04/21/2023 05:00:00,74.52,74.64,74.52,74.59,0.07,-77.08,-76.61,-77.08,-76.78,0.25,8.07,8.07,8.06,8.06,0.01,,,,,,,,
54,04/21/2023 05:15:00,74.37,74.52,74.37,74.46,0.08,-77.02,-76.56,-77.02,-76.72,0.25,8.07,8.07,8.06,8.06,0.01,,,,,,,,
55,04/21/2023 05:30:00,74.30,74.43,74.30,74.37,0.10,-77.00,-76.52,-77.00,-76.69,0.27,8.07,8.07,8.06,8.06,0.01,,,,,,,,
56,04/21/2023 05:45:00,74.16,74.30,74.16,74.25,0.10,-76.94,-76.49,-76.94,-76.64,0.25,8.07,8.07,8.06,8.06,0.01,,,,,,,,
57,04/21/2023 06:00:00,74.12,74.21,74.12,74.21,0.08,-76.92,-76.47,-76.92,-76.63,0.25,8.07,8.07,8.06,8.06,0.01,,,,,,,,
58,04/21/2023 06:15:00,74.03,74.16,74.03,74.12,0.11,-76.92,-76.44,-76.92,-76.61,0.27,8.07,8.07,8.06,8.06,0.01,,,,,,,,
59,04/21/2023 06:30:00,73.99,74.08,73.99,74.08,0.08,-76.97,-76.47,-76.97,-76.63,0.28,8.07,8.07,8.06,8.06,0.01,,,,,,,,
60,04/21/2023 06:45:00,74.03,74.08,74.03,74.08,0.02,-77.10,-76.55,-77.10,-76.74,0.30,8.07,8.07,8.06,8.06,0.01,,,,,,,,
61,04/21/2023 07:00:00,74.08,74.12,74.08,74.12,0.04,-77.22,-76.64,-77.22,-76.85,0.31,8.07,8.07,8.06,8.06,0.01,,,,,,,,
62,04/21/2023 07:15:00,74.12,74.12,74.08,74.12,0.04,-77.50,-76.86,-77.50,-77.08,0.36,8.08,8.08,8.06,8.07,0.01,,,,,,,,
63,04/21/2023 07:30:00,74.08,74.12,74.08,74.12,0.04,-77.80,-77.11,-77.80,-77.36,0.38,8.08,8.08,8.07,8.07,0.01,,,,,,,,
64,04/21/2023 07:45:00,74.12,74.16,74.12,74.16,0.00,-78.13,-77.44,-78.13,-77.71,0.36,8.09,8.09,8.08,8.08,0.01,,,,,,,,
65,04/21/2023 08:00:00,74.21,74.21,74.16,74.16,0.07,-78.63,-77.80,-78.63,-78.10,0.45,8.10,8.10,8.08,8.09,0.01,,,,,,,,
66,04/21/2023 08:15:00,74.34,74.34,74.30,74.30,0.11,-79.39,-78.38,-79.39,-78.80,0.52,8.12,8.12,8.09,8.10,0.01,,,,,,,,
67,04/21/2023 08:30:00,74.52,74.52,74.43,74.43,0.11,-80.22,-79.11,-80.22,-79.58,0.56,8.13,8.13,8.11,8.12,0.01,,,,,,,,
68,04/21/2023 08:45:00,74.68,74.68,74.59,74.64,0.08,-81.16,-80.06,-81.16,-80.52,0.56,8.15,8.15,8.13,8.14,0.01,,,,,,,,
69,04/21/2023 09:00:00,74.89,74.89,74.77,74.82,0.16,-82.10,-80.97,-82.10,-81.47,0.56,8.17,8.17,8.15,8.16,0.01,,,,,,,,
70,04/21/2023 09:15:00,75.11,75.11,74.98,75.04,0.06,-82.97,-81.92,-82.97,-82.36,0.55,8.19,8.19,8.16,8.17,0.01,,,,,,,,
71,04/21/2023 09:30:00,75.29,75.29,75.20,75.25,0.11,-83.94,-82.83,-83.94,-83.32,0.56,8.20,8.20,8.18,8.19,0.01,,,,,,,,
72,04/21/2023 09:45:00,75.51,75.51,75.38,75.42,0.07,-84.86,-83.75,-84.86,-84.22,0.56,8.22,8.22,8.20,8.21,0.01,,,,,,,,
73,04/21/2023 10:00:00,75.94,75.94,75.69,75.78,0.22,-86.02,-84.85,-86.02,-85.33,0.61,8.24,8.24,8.22,8.23,0.01,,,,,,,,
74,04/21/2023 10:15:00,76.21,76.28,76.12,76.21,0.18,-86.92,-85.92,-86.92,-86.35,0.52,8.26,8.26,8.24,8.25,0.01,,,,,,,,
75,04/21/2023 10:30:00,76.24,76.24,76.24,76.24,0.02,-87.72,-86.74,-87.72,-87.16,0.50,8.28,8.28,8.26,8.27,0.01,,,,,,,,
76,04/21/2023 10:45:00,76.46,76.46,76.33,76.37,0.09,-88.61,-87.53,-88.61,-87.99,0.55,8.30,8.30,8.27,8.28,0.01,,,,,,,,
77,04/21/2023 11:00:00,76.86,76.86,76.59,76.68,0.24,-89.42,-88.42,-89.42,-88.86,0.50,8.31,8.31,8.29,8.30,0.01,,,,,,,,
78,04/21/2023 11:15:00,77.04,77.04,76.86,76.95,0.17,-90.39,-89.21,-90.39,-89.69,0.63,8.33,8.33,8.31,8.32,0.01,,,,,,,,
79,04/21/2023 11:30:00,77.34,77.34,77.16,77.25,0.14,-91.25,-90.19,-91.25,-90.61,0.56,8.35,8.35,8.33,8.33,0.01,,,,,,,,
80,04/21/2023 11:45:00,77.77,77.77,77.41,77.59,0.28,-92.14,-91.02,-92.14,-91.47,0.59,8.36,8.36,8.34,8.35,0.01,,,,,,,,
81,04/21/2023 12:00:00,78.12,78.12,77.86,77.95,0.26,-92.77,-91.77,-92.77,-92.21,0.52,8.37,8.37,8.36,8.36,0.01,,,,,,,,
82,04/21/2023 12:15:00,78.48,78.48,78.21,78.30,0.26,-93.64,-92.53,-93.64,-93.00,0.56,8.39,8.39,8.37,8.38,0.01,,,,,,,,
83,04/21/2023 12:30:00,78.57,78.57,78.42,78.48,0.08,-94.03,-93.16,-94.03,-93.53,0.45,8.40,8.40,8.38,8.39,0.01,,,,,,,,
84,04/21/2023 12:45:00,78.87,78.87,78.51,78.69,0.29,-94.52,-93.75,-94.52,-94.05,0.41,8.41,8.41,8.39,8.40,0.01,,,,,,,,
85,04/21/2023 13:00:00,78.94,79.09,78.94,79.03,0.09,-94.89,-94.24,-94.89,-94.46,0.36,8.42,8.42,8.40,8.41,0.01,,,,,,,,
86,04/21/2023 13:15:00,79.00,79.09,79.00,79.03,0.09,-94.89,-94.42,-94.89,-94.61,0.23,8.41,8.41,8.41,8.41,0.00,,,,,,,,
87,04/21/2023 13:30:00,79.00,79.21,79.00,79.12,0.21,-94.94,-94.53,-94.94,-94.69,0.20,8.42,8.42,8.41,8.41,0.00,,,,,,,,
88,04/21/2023 13:45:00,79.03,79.09,79.03,79.03,0.02,-95.05,-94.53,-95.05,-94.71,0.28,8.42,8.42,8.41,8.41,0.01,,,,,,,,
89,04/21/2023 14:00:00,79.00,79.03,79.00,79.03,0.02,-94.66,-94.27,-94.66,-94.47,0.19,8.41,8.41,8.40,8.41,0.00,,,,,,,,
90,04/21/2023 14:15:00,78.82,78.94,78.82,78.91,0.07,-94.27,-94.02,-94.27,-94.11,0.13,8.40,8.40,8.40,8.40,0.00,,,,,,,,
91,04/21/2023 14:30:00,78.60,78.82,78.60,78.73,0.18,-93.75,-93.58,-93.75,-93.69,0.08,8.39,8.39,8.39,8.39,0.00,,,,,,,,
92,04/21/2023 14:45:00,78.33,78.60,78.33,78.51,0.26,-93.22,-92.94,-93.22,-93.11,0.14,8.38,8.38,8.38,8.38,0.00,,,,,,,,
93,04/21/2023 15:00:00,78.17,78.33,78.17,78.26,0.16,-92.61,-92.33,-92.63,-92.52,0.16,8.37,8.37,8.37,8.37,0.00,,,,,,,,
94,04/21/2023 15:15:00,77.90,78.12,77.90,78.03,0.18,-91.92,-91.78,-91.96,-91.89,0.09,8.36,8.36,8.36,8.36,0.00,,,,,,,,
95,04/21/2023 15:30:00,77.72,77.86,77.72,77.81,0.13,-91.52,-91.25,-91.52,-91.36,0.13,8.35,8.35,8.35,8.35,0.00,,,,,,,,
96,04/21/2023 15:45:00,77.50,77.68,77.50,77.59,0.14,-90.89,-90.64,-90.89,-90.78,0.13,8.34,8.34,8.33,8.34,0.00,,,,,,,,
97,04/21/2023 16:00:00,77.34,77.47,77.34,77.41,0.12,-90.33,-90.08,-90.33,-90.22,0.13,8.33,8.33,8.32,8.33,0.00,,,,,,,,
98,04/21/2023 16:15:00,77.11,77.29,77.11,77.20,0.19,-89.67,-89.50,-89.80,-89.66,0.14,8.32,8.32,8.31,8.31,0.00,,,,,,,,
99,04/21/2023 16:30:00,76.98,77.11,76.98,77.07,0.12,-89.32,-88.96,-89.32,-89.11,0.17,8.31,8.31,8.30,8.30,0.00,,,,,,,,
100,04/21/2023 16:45:00,76.77,76.95,76.77,76.89,0.17,-88.75,-88.52,-88.75,-88.66,0.13,8.30,8.30,8.29,8.30,0.00,,,,,,,,
101,04/21/2023 17:00:00,76.59,76.73,76.59,76.68,0.11,-88.22,-88.11,-88.22,-88.16,0.05,8.29,8.29,8.29,8.29,0.00,,,,,,,,
102,04/21/2023 17:15:00,76.51,76.59,76.51,76.59,0.07,-87.82,-87.52,-87.82,-87.67,0.14,8.28,8.28,8.27,8.28,0.00,,,,,,,,
103,04/21/2023 17:30:00,76.46,76.51,76.46,76.51,0.02,-87.38,-87.10,-87.38,-87.22,0.14,8.27,8.27,8.27,8.27,0.00,,,,,,,,
104,04/21/2023 17:45:00,76.42,76.51,76.42,76.51,0.08,-86.94,-86.66,-86.94,-86.77,0.14,8.26,8.26,8.26,8.26,0.00,,,,,,,,
105,04/21/2023 18:00:00,76.42,76.46,76.42,76.42,0.04,-86.41,-86.27,-86.41,-86.33,0.06,8.25,8.25,8.25,8.25,0.00,,,,,,,,
106,04/21/2023 18:15:00,76.51,76.51,76.51,76.51,0.02,-85.78,-85.61,-85.82,-85.74,0.11,8.24,8.24,8.24,8.24,0.00,,,,,,,,
107,04/21/2023 18:30:00,76.55,76.59,76.55,76.55,0.04,-85.44,-85.14,-85.44,-85.28,0.14,8.23,8.23,8.23,8.23,0.00,,,,,,,,
108,04/21/2023 18:45:00,76.59,76.64,76.59,76.59,0.00,-84.92,-84.63,-84.92,-84.78,0.14,8.22,8.22,8.22,8.22,0.00,,,,,,,,
109,04/21/2023 19:00:00,76.64,76.64,76.64,76.64,0.02,-84.42,-84.13,-84.42,-84.28,0.14,8.21,8.21,8.21,8.21,0.00,,,,,,,,
110,04/21/2023 19:15:00,76.64,76.68,76.64,76.68,0.04,-83.91,-83.64,-83.91,-83.78,0.13,8.20,8.20,8.20,8.20,0.00,,,,,,,,
111,04/21/2023 19:30:00,76.64,76.68,76.64,76.68,0.04,-83.47,-83.14,-83.47,-83.32,0.16,8.19,8.19,8.19,8.19,0.00,,,,,,,,
112,04/21/2023 19:45:00,76.59,76.68,76.59,76.68,0.11,-83.00,-82.71,-83.00,-82.85,0.14,8.18,8.18,8.18,8.18,0.00,,,,,,,,
113,04/21/2023 20:00:00,76.55,76.64,76.55,76.64,0.08,-82.60,-82.30,-82.60,-82.44,0.14,8.17,8.17,8.17,8.17,0.00,,,,,,,,
114,04/21/2023 20:15:00,76.55,76.59,76.55,76.59,0.00,-82.19,-81.88,-82.19,-82.02,0.16,8.17,8.17,8.16,8.16,0.00,,,,,,,,
115,04/21/2023 20:30:00,76.51,76.55,76.51,76.55,0.04,-81.83,-81.49,-81.83,-81.63,0.17,8.16,8.16,8.15,8.16,0.00,,,,,,,,
116,04/21/2023 20:45:00,76.46,76.55,76.46,76.55,0.11,-81.49,-81.16,-81.49,-81.30,0.16,8.15,8.15,8.15,8.15,0.00,,,,,,,,
117,04/21/2023 21:00:00,76.42,76.51,76.42,76.51,0.08,-81.21,-80.83,-81.21,-80.99,0.19,8.15,8.15,8.14,8.14,0.00,,,,,,,,
118,04/21/2023 21:15:00,76.33,76.42,76.33,76.42,0.11,-80.92,-80.56,-80.92,-80.71,0.19,8.14,8.14,8.13,8.14,0.00,,,,,,,,
119,04/21/2023 21:30:00,76.28,76.37,76.28,76.37,0.09,-80.71,-80.30,-80.71,-80.46,0.20,8.14,8.14,8.13,8.13,0.00,,,,,,,,
120,04/21/2023 21:45:00,76.21,76.28,76.21,76.28,0.11,-80.46,-80.08,-80.46,-80.24,0.19,8.13,8.13,8.12,8.13,0.00,,,,,,,,
121,04/21/2023 22:00:00,76.12,76.21,76.12,76.21,0.12,-80.30,-79.88,-80.30,-80.05,0.22,8.13,8.13,8.12,8.12,0.00,,,,,,,,
122,04/21/2023 22:15:00,76.03,76.12,76.03,76.12,0.08,-80.13,-79.67,-80.13,-79.85,0.23,8.13,8.13,8.12,8.12,0.00,,,,,,,,
123,04/21/2023 22:30:00,75.94,76.03,75.94,76.03,0.10,-79.94,-79.53,-79.94,-79.69,0.20,8.12,8.12,8.11,8.12,0.00,,,,,,,,
124,04/21/2023 22:45:00,75.90,75.99,75.90,75.99,0.08,-79.83,-79.41,-79.83,-79.56,0.22,8.12,8.12,8.11,8.12,0.00,,,,,,,,
125,04/21/2023 23:00:00,75.85,75.90,75.85,75.90,0.04,-79.71,-79.30,-79.71,-79.44,0.22,8.12,8.12,8.11,8.11,0.00,,,,,,,,
126,04/21/2023 23:15:00,75.81,75.85,75.81,75.85,0.02,-79.63,-79.21,-79.63,-79.35,0.23,8.12,8.12,8.11,8.11,0.00,,,,,,,,
127,04/21/2023 23:30:00,75.78,75.81,75.78,75.81,0.06,-79.55,-79.10,-79.55,-79.27,0.23,8.12,8.12,8.11,8.11,0.01,,,,,,,,
128,04/21/2023 23:45:00,75.72,75.81,75.72,75.81,0.13,-79.44,-78.99,-79.44,-79.16,0.23,8.11,8.11,8.10,8.11,0.01,,,,,,,,
129,04/22/2023 00:00:00,75.72,75.78,75.72,75.78,0.09,-79.35,-78.94,-79.35,-79.08,0.22,8.11,8.11,8.10,8.11,0.00,,,,,,,,
130,04/22/2023 00:15:00,75.69,75.72,75.69,75.72,0.02,-79.25,-78.85,-79.25,-79.00,0.20,8.11,8.11,8.10,8.10,0.00,,,,,,,,
131,04/22/2023 00:30:00,75.63,75.69,75.63,75.69,0.05,-79.16,-78.74,-79.16,-78.88,0.23,8.11,8.11,8.10,8.10,0.00,,,,,,,,
132,04/22/2023 00:45:00,75.63,75.69,75.63,75.69,0.05,-79.05,-78.63,-79.05,-78.78,0.22,8.11,8.11,8.10,8.10,0.00,,,,,,,,
133,04/22/2023 01:00:00,75.60,75.63,75.60,75.63,0.05,-78.99,-78.53,-78.99,-78.69,0.25,8.10,8.10,8.10,8.10,0.01,,,,,,,,
134,04/22/2023 01:15:00,75.60,75.63,75.60,75.63,0.05,-78.91,-78.46,-78.91,-78.60,0.27,8.10,8.10,8.09,8.10,0.01,,,,,,,,
135,04/22/2023 01:30:00,75.60,75.63,75.60,75.63,0.05,-78.86,-78.42,-78.86,-78.56,0.25,8.10,8.10,8.09,8.10,0.01,,,,,,,,
136,04/22/2023 01:45:00,75.54,75.63,75.54,75.63,0.11,-78.81,-78.35,-78.81,-78.50,0.27,8.10,8.10,8.09,8.09,0.01,,,,,,,,
137,04/22/2023 02:00:00,75.54,75.60,75.54,75.60,0.01,-78.75,-78.30,-78.75,-78.46,0.25,8.10,8.10,8.09,8.09,0.01,,,,,,,,
138,04/22/2023 02:15:00,75.51,75.60,75.51,75.60,0.08,-78.69,-78.22,-78.69,-78.38,0.27,8.10,8.10,8.09,8.09,0.01,,,,,,,,
139,04/22/2023 02:30:00,75.51,75.54,75.51,75.54,0.01,-78.61,-78.16,-78.61,-78.31,0.25,8.10,8.10,8.09,8.09,0.01,,,,,,,,
140,04/22/2023 02:45:00,75.47,75.51,75.47,75.51,0.04,-78.56,-78.11,-78.56,-78.27,0.25,8.10,8.10,8.09,8.09,0.01,,,,,,,,
141,04/22/2023 03:00:00,75.42,75.51,75.42,75.51,0.10,-78.50,-78.06,-78.50,-78.22,0.23,8.09,8.09,8.09,8.09,0.01,,,,,,,,
142,04/22/2023 03:15:00,75.38,75.47,75.38,75.47,0.08,-78.47,-78.02,-78.47,-78.16,0.27,8.09,8.09,8.09,8.09,0.01,,,,,,,,
143,04/22/2023 03:30:00,75.33,75.42,75.33,75.42,0.07,-78.42,-77.96,-78.42,-78.11,0.27,8.09,8.09,8.08,8.09,0.01,,,,,,,,
144,04/22/2023 03:45:00,75.33,75.38,75.33,75.38,0.04,-78.38,-77.91,-78.38,-78.06,0.27,8.09,8.09,8.08,8.09,0.01,,,,,,,,
145,04/22/2023 04:00:00,75.29,75.33,75.29,75.33,0.03,-78.31,-77.88,-78.31,-78.02,0.25,8.09,8.09,8.08,8.09,0.01,,,,,,,,
146,04/22/2023 04:15:00,75.25,75.33,75.25,75.33,0.09,-78.27,-77.78,-78.27,-77.97,0.25,8.09,8.09,8.08,8.08,0.01,,,,,,,,
147,04/22/2023 04:30:00,75.25,75.29,75.25,75.29,0.00,-78.22,-77.78,-78.22,-77.94,0.23,8.09,8.09,8.08,8.08,0.01,,,,,,,,
148,04/22/2023 04:45:00,75.20,75.25,75.20,75.25,0.04,-78.21,-77.75,-78.21,-77.91,0.25,8.09,8.09,8.08,8.08,0.01,,,,,,,,
149,04/22/2023 05:00:00,75.20,75.20,75.20,75.20,0.03,-78.21,-77.71,-78.21,-77.88,0.28,8.09,8.09,8.08,8.08,0.01,,,,,,,,
150,04/22/2023 05:15:00,75.16,75.20,75.16,75.20,0.03,-78.17,-77.69,-78.17,-77.86,0.27,8.09,8.09,8.08,8.08,0.01,,,,,,,,
151,04/22/2023 05:30:00,75.11,75.16,75.11,75.16,0.01,-78.13,-77.67,-78.13,-77.83,0.25,8.09,8.09,8.08,8.08,0.01,,,,,,,,
152,04/22/2023 05:45:00,75.07,75.11,75.07,75.11,0.06,-78.08,-77.61,-78.08,-77.77,0.27,8.09,8.09,8.08,8.08,0.01,,,,,,,,
153,04/22/2023 06:00:00,75.07,75.11,75.07,75.11,0.06,-78.08,-77.58,-78.08,-77.74,0.28,8.09,8.09,8.08,8.08,0.01,,,,,,,,
154,04/22/2023 06:15:00,75.07,75.11,75.07,75.11,0.06,-78.06,-77.58,-78.06,-77.74,0.28,8.09,8.09,8.08,8.08,0.01,,,,,,,,
155,04/22/2023 06:30:00,75.07,75.11,75.07,75.11,0.06,-78.10,-77.58,-78.10,-77.75,0.30,8.09,8.09,8.08,8.08,0.01,,,,,,,,
156,04/22/2023 06:45:00,75.07,75.11,75.07,75.11,0.06,-78.17,-77.64,-78.17,-77.83,0.30,8.09,8.09,8.08,8.08,0.01,,,,,,,,
