precision=i:6|min=d:-inf|max=d:+inf
Ocean YSI_EXO3_Time_HHMMSS -   [ ]
ID, TIMESTAMP, TRENDFLAGS, STATUS, VALUE, TRENDFLAGS_TAG, STATUS_TAG
17079, 2022/02/22 04:00:18, 0, 17, 0, { }, {disabled,stale}
17080, 2022/02/22 04:15:17, 0, 17, 0, { }, {disabled,stale}
17081, 2022/02/22 04:30:13, 0, 17, 0, { }, {disabled,stale}
17082, 2022/02/22 04:45:15, 0, 17, 0, { }, {disabled,stale}
17083, 2022/02/22 05:00:18, 0, 17, 0, { }, {disabled,stale}
17084, 2022/02/22 05:15:13, 0, 17, 0, { }, {disabled,stale}
17085, 2022/02/22 05:30:13, 0, 17, 0, { }, {disabled,stale}
17086, 2022/02/22 05:45:13, 0, 17, 0, { }, {disabled,stale}
17087, 2022/02/22 06:00:15, 0, 17, 0, { }, {disabled,stale}
17088, 2022/02/22 06:15:15, 0, 17, 0, { }, {disabled,stale}
17089, 2022/02/22 06:30:13, 0, 17, 0, { }, {disabled,stale}
17090, 2022/02/22 06:45:13, 0, 17, 0, { }, {disabled,stale}
17091, 2022/02/22 07:00:13, 0, 17, 0, { }, {disabled,stale}
17092, 2022/02/22 07:15:12, 0, 17, 0, { }, {disabled,stale}
17093, 2022/02/22 07:30:17, 0, 17, 0, { }, {disabled,stale}
17094, 2022/02/22 07:45:16, 0, 17, 0, { }, {disabled,stale}
17095, 2022/02/22 08:00:12, 0, 17, 0, { }, {disabled,stale}
17096, 2022/02/22 08:15:18, 0, 17, 0, { }, {disabled,stale}
17097, 2022/02/22 08:30:18, 0, 17, 0, { }, {disabled,stale}
17098, 2022/02/22 08:45:13, 0, 17, 0, { }, {disabled,stale}
17099, 2022/02/22 09:00:19, 0, 17, 0, { }, {disabled,stale}
17100, 2022/02/22 09:15:13, 0, 17, 0, { }, {disabled,stale}
17101, 2022/02/22 09:30:13, 0, 17, 0, { }, {disabled,stale}
17102, 2022/02/22 09:45:13, 0, 17, 0, { }, {disabled,stale}
17103, 2022/02/22 10:00:13, 0, 17, 0, { }, {disabled,stale}
17104, 2022/02/22 10:15:12, 0, 17, 0, { }, {disabled,stale}
17105, 2022/02/22 10:30:15, 0, 17, 0, { }, {disabled,stale}
17106, 2022/02/22 10:45:13, 0, 17, 0, { }, {disabled,stale}
17107, 2022/02/22 11:00:17, 0, 17, 0, { }, {disabled,stale}
17108, 2022/02/22 11:15:15, 0, 17, 0, { }, {disabled,stale}
17109, 2022/02/22 11:30:12, 0, 17, 0, { }, {disabled,stale}
17110, 2022/02/22 11:45:00, 0, 17, 0, { }, {disabled,stale}
17111, 2022/02/22 12:00:18, 0, 17, 0, { }, {disabled,stale}
17112, 2022/02/22 12:15:18, 0, 17, 0, { }, {disabled,stale}
17113, 2022/02/22 12:30:18, 0, 17, 0, { }, {disabled,stale}
17114, 2022/02/22 12:45:19, 0, 17, 0, { }, {disabled,stale}
17115, 2022/02/22 13:00:12, 0, 17, 0, { }, {disabled,stale}
17116, 2022/02/22 13:15:18, 0, 17, 0, { }, {disabled,stale}
17117, 2022/02/22 13:30:15, 0, 17, 0, { }, {disabled,stale}
17118, 2022/02/22 13:45:14, 0, 17, 0, { }, {disabled,stale}
17119, 2022/02/22 14:00:13, 0, 17, 0, { }, {disabled,stale}
17120, 2022/02/22 14:15:14, 0, 17, 0, { }, {disabled,stale}
17121, 2022/02/22 14:30:18, 0, 17, 0, { }, {disabled,stale}
17122, 2022/02/22 14:45:15, 0, 17, 0, { }, {disabled,stale}
17123, 2022/02/22 15:00:13, 0, 17, 0, { }, {disabled,stale}
17124, 2022/02/22 15:15:14, 0, 17, 0, { }, {disabled,stale}
17125, 2022/02/22 15:30:18, 0, 17, 0, { }, {disabled,stale}
17126, 2022/02/22 15:45:15, 0, 17, 0, { }, {disabled,stale}
17127, 2022/02/22 16:00:15, 0, 17, 0, { }, {disabled,stale}
17128, 2022/02/22 16:15:12, 0, 17, 0, { }, {disabled,stale}
17129, 2022/02/22 16:30:17, 0, 17, 0, { }, {disabled,stale}
17130, 2022/02/22 16:45:12, 0, 17, 0, { }, {disabled,stale}
17131, 2022/02/22 17:00:12, 0, 17, 0, { }, {disabled,stale}
17132, 2022/02/22 17:15:12, 0, 17, 0, { }, {disabled,stale}
17133, 2022/02/22 17:30:15, 0, 17, 0, { }, {disabled,stale}
17134, 2022/02/22 17:45:16, 0, 17, 0, { }, {disabled,stale}
17135, 2022/02/22 18:00:13, 0, 17, 0, { }, {disabled,stale}
17136, 2022/02/22 18:15:12, 0, 17, 0, { }, {disabled,stale}
17137, 2022/02/22 18:30:13, 0, 17, 0, { }, {disabled,stale}
17138, 2022/02/22 18:45:15, 0, 17, 0, { }, {disabled,stale}
17139, 2022/02/22 19:00:13, 0, 17, 0, { }, {disabled,stale}
17140, 2022/02/22 19:15:18, 0, 17, 0, { }, {disabled,stale}
17141, 2022/02/22 19:30:17, 0, 17, 0, { }, {disabled,stale}
17142, 2022/02/22 19:45:17, 0, 17, 0, { }, {disabled,stale}
17143, 2022/02/22 20:00:14, 0, 17, 0, { }, {disabled,stale}
17144, 2022/02/22 20:15:20, 0, 17, 0, { }, {disabled,stale}
17145, 2022/02/22 20:30:17, 0, 17, 0, { }, {disabled,stale}
17146, 2022/02/22 20:45:20, 0, 17, 0, { }, {disabled,stale}
17147, 2022/02/22 21:00:15, 0, 17, 0, { }, {disabled,stale}
17148, 2022/02/22 21:15:20, 0, 17, 0, { }, {disabled,stale}
17149, 2022/02/22 21:30:17, 0, 17, 0, { }, {disabled,stale}
17150, 2022/02/22 21:45:14, 0, 17, 0, { }, {disabled,stale}
17151, 2022/02/22 22:00:12, 0, 17, 0, { }, {disabled,stale}
17152, 2022/02/22 22:15:16, 0, 17, 0, { }, {disabled,stale}
17153, 2022/02/22 22:30:13, 0, 17, 0, { }, {disabled,stale}
17154, 2022/02/22 22:45:13, 0, 17, 0, { }, {disabled,stale}
17155, 2022/02/22 23:00:17, 0, 17, 0, { }, {disabled,stale}
17156, 2022/02/22 23:15:14, 0, 17, 0, { }, {disabled,stale}
17157, 2022/02/22 23:30:12, 0, 17, 0, { }, {disabled,stale}
17158, 2022/02/22 23:45:15, 0, 17, 0, { }, {disabled,stale}
17159, 2022/02/23 00:00:17, 0, 17, 0, { }, {disabled,stale}
17160, 2022/02/23 00:15:18, 0, 17, 0, { }, {disabled,stale}
17161, 2022/02/23 00:30:15, 0, 17, 0, { }, {disabled,stale}
17162, 2022/02/23 00:45:17, 0, 17, 0, { }, {disabled,stale}
17163, 2022/02/23 01:00:13, 0, 17, 0, { }, {disabled,stale}
17164, 2022/02/23 01:15:13, 0, 17, 0, { }, {disabled,stale}
17165, 2022/02/23 01:30:16, 0, 17, 0, { }, {disabled,stale}
17166, 2022/02/23 01:45:13, 0, 17, 0, { }, {disabled,stale}
17167, 2022/02/23 02:00:16, 0, 17, 0, { }, {disabled,stale}
17168, 2022/02/23 02:15:14, 0, 17, 0, { }, {disabled,stale}
17169, 2022/02/23 02:30:14, 0, 17, 0, { }, {disabled,stale}
17170, 2022/02/23 02:45:12, 0, 17, 0, { }, {disabled,stale}
17171, 2022/02/23 03:00:17, 0, 17, 0, { }, {disabled,stale}
17172, 2022/02/23 03:15:12, 0, 17, 0, { }, {disabled,stale}
17173, 2022/02/23 03:30:15, 0, 17, 0, { }, {disabled,stale}
17174, 2022/02/23 03:45:16, 0, 17, 0, { }, {disabled,stale}
17175, 2022/02/23 04:00:18, 0, 17, 0, { }, {disabled,stale}
17176, 2022/02/23 04:15:13, 0, 17, 0, { }, {disabled,stale}
17177, 2022/02/23 04:30:17, 0, 17, 0, { }, {disabled,stale}
17178, 2022/02/23 04:45:18, 0, 17, 0, { }, {disabled,stale}
17179, 2022/02/23 05:00:12, 0, 17, 0, { }, {disabled,stale}
17180, 2022/02/23 05:15:16, 0, 17, 0, { }, {disabled,stale}
17181, 2022/02/23 05:30:13, 0, 17, 0, { }, {disabled,stale}
17182, 2022/02/23 05:45:18, 0, 17, 0, { }, {disabled,stale}
17183, 2022/02/23 06:00:13, 0, 17, 0, { }, {disabled,stale}
17184, 2022/02/23 06:15:18, 0, 17, 0, { }, {disabled,stale}
17185, 2022/02/23 06:30:13, 0, 17, 0, { }, {disabled,stale}
17186, 2022/02/23 06:45:14, 0, 17, 0, { }, {disabled,stale}
17187, 2022/02/23 07:00:17, 0, 17, 0, { }, {disabled,stale}
17188, 2022/02/23 07:15:12, 0, 17, 0, { }, {disabled,stale}
17189, 2022/02/23 07:30:15, 0, 17, 0, { }, {disabled,stale}
17190, 2022/02/23 07:45:15, 0, 17, 0, { }, {disabled,stale}
17191, 2022/02/23 08:00:18, 0, 17, 0, { }, {disabled,stale}
17192, 2022/02/23 08:15:13, 0, 17, 0, { }, {disabled,stale}
17193, 2022/02/23 08:30:15, 0, 17, 0, { }, {disabled,stale}
17194, 2022/02/23 08:45:17, 0, 17, 0, { }, {disabled,stale}
17195, 2022/02/23 09:00:12, 0, 17, 0, { }, {disabled,stale}
17196, 2022/02/23 09:15:13, 0, 17, 0, { }, {disabled,stale}
17197, 2022/02/23 09:30:17, 0, 17, 0, { }, {disabled,stale}
17198, 2022/02/23 09:45:18, 0, 17, 0, { }, {disabled,stale}
17199, 2022/02/23 10:00:14, 0, 17, 0, { }, {disabled,stale}
17200, 2022/02/23 10:15:16, 0, 17, 0, { }, {disabled,stale}
17201, 2022/02/23 10:30:17, 0, 17, 0, { }, {disabled,stale}
17202, 2022/02/23 10:45:16, 0, 17, 0, { }, {disabled,stale}
17203, 2022/02/23 11:00:18, 0, 17, 0, { }, {disabled,stale}
17204, 2022/02/23 11:15:17, 0, 17, 0, { }, {disabled,stale}
17205, 2022/02/23 11:30:13, 0, 17, 0, { }, {disabled,stale}
17206, 2022/02/23 11:45:00, 0, 17, 0, { }, {disabled,stale}
17207, 2022/02/23 12:00:12, 0, 17, 0, { }, {disabled,stale}
17208, 2022/02/23 12:15:15, 0, 17, 0, { }, {disabled,stale}
17209, 2022/02/23 12:30:15, 0, 17, 0, { }, {disabled,stale}
17210, 2022/02/23 12:45:14, 0, 17, 0, { }, {disabled,stale}
17211, 2022/02/23 13:00:17, 0, 17, 0, { }, {disabled,stale}
17212, 2022/02/23 13:15:12, 0, 17, 0, { }, {disabled,stale}
17213, 2022/02/23 13:30:13, 0, 17, 0, { }, {disabled,stale}
17214, 2022/02/23 13:45:15, 0, 17, 0, { }, {disabled,stale}
17215, 2022/02/23 14:00:07, 0, 17, 0, { }, {disabled,stale}
17216, 2022/02/23 14:15:07, 0, 17, 0, { }, {disabled,stale}
17217, 2022/02/23 14:30:07, 0, 17, 0, { }, {disabled,stale}
17218, 2022/02/23 14:45:07, 0, 17, 0, { }, {disabled,stale}
17219, 2022/02/23 15:00:07, 0, 17, 0, { }, {disabled,stale}
17220, 2022/02/23 15:15:07, 0, 17, 0, { }, {disabled,stale}
17221, 2022/02/23 15:30:07, 0, 17, 0, { }, {disabled,stale}
17222, 2022/02/23 15:45:07, 0, 17, 0, { }, {disabled,stale}
17223, 2022/02/23 16:00:07, 0, 17, 0, { }, {disabled,stale}
17224, 2022/02/23 16:15:07, 0, 17, 0, { }, {disabled,stale}
17225, 2022/02/23 16:30:07, 0, 17, 0, { }, {disabled,stale}
17226, 2022/02/23 16:45:07, 0, 17, 0, { }, {disabled,stale}
17227, 2022/02/23 17:00:07, 0, 17, 0, { }, {disabled,stale}
17228, 2022/02/23 17:15:07, 0, 17, 0, { }, {disabled,stale}
17229, 2022/02/23 17:30:07, 0, 17, 0, { }, {disabled,stale}
17230, 2022/02/23 17:45:07, 0, 17, 0, { }, {disabled,stale}
17231, 2022/02/23 18:00:07, 0, 17, 0, { }, {disabled,stale}
17232, 2022/02/23 18:15:07, 0, 17, 0, { }, {disabled,stale}
17233, 2022/02/23 18:30:07, 0, 17, 0, { }, {disabled,stale}
17234, 2022/02/23 18:45:07, 0, 17, 0, { }, {disabled,stale}
17235, 2022/02/23 19:00:07, 0, 17, 0, { }, {disabled,stale}
17236, 2022/02/23 19:15:07, 0, 17, 0, { }, {disabled,stale}
17237, 2022/02/23 19:30:07, 0, 17, 0, { }, {disabled,stale}
17238, 2022/02/23 19:45:07, 0, 17, 0, { }, {disabled,stale}
17239, 2022/02/23 20:00:07, 0, 17, 0, { }, {disabled,stale}
17240, 2022/02/23 20:15:07, 0, 17, 0, { }, {disabled,stale}
17241, 2022/02/23 20:30:07, 0, 17, 0, { }, {disabled,stale}
17242, 2022/02/23 20:45:07, 0, 17, 0, { }, {disabled,stale}
17243, 2022/02/23 21:00:07, 0, 17, 0, { }, {disabled,stale}
17244, 2022/02/23 21:15:07, 0, 17, 0, { }, {disabled,stale}
17245, 2022/02/23 21:30:07, 0, 17, 0, { }, {disabled,stale}
17246, 2022/02/23 21:45:07, 0, 17, 0, { }, {disabled,stale}
17247, 2022/02/23 22:00:07, 0, 17, 0, { }, {disabled,stale}
17248, 2022/02/23 22:15:07, 0, 17, 0, { }, {disabled,stale}
17249, 2022/02/23 22:30:07, 0, 17, 0, { }, {disabled,stale}
17250, 2022/02/23 22:45:07, 0, 17, 0, { }, {disabled,stale}
17251, 2022/02/23 23:00:07, 0, 17, 0, { }, {disabled,stale}
17252, 2022/02/23 23:15:07, 0, 17, 0, { }, {disabled,stale}
17253, 2022/02/23 23:30:07, 0, 17, 0, { }, {disabled,stale}
17254, 2022/02/23 23:45:07, 0, 17, 0, { }, {disabled,stale}
17255, 2022/02/24 00:00:07, 0, 17, 0, { }, {disabled,stale}
17256, 2022/02/24 00:15:07, 0, 17, 0, { }, {disabled,stale}
17257, 2022/02/24 00:30:07, 0, 17, 0, { }, {disabled,stale}
17258, 2022/02/24 00:45:07, 0, 17, 0, { }, {disabled,stale}
17259, 2022/02/24 01:00:07, 0, 17, 0, { }, {disabled,stale}
17260, 2022/02/24 01:15:07, 0, 17, 0, { }, {disabled,stale}
17261, 2022/02/24 01:30:07, 0, 17, 0, { }, {disabled,stale}
17262, 2022/02/24 01:45:07, 0, 17, 0, { }, {disabled,stale}
17263, 2022/02/24 02:00:07, 0, 17, 0, { }, {disabled,stale}
17264, 2022/02/24 02:15:07, 0, 17, 0, { }, {disabled,stale}
17265, 2022/02/24 02:30:07, 0, 17, 0, { }, {disabled,stale}
17266, 2022/02/24 02:45:07, 0, 17, 0, { }, {disabled,stale}
17267, 2022/02/24 03:00:07, 0, 17, 0, { }, {disabled,stale}
17268, 2022/02/24 03:15:07, 0, 17, 0, { }, {disabled,stale}
17269, 2022/02/24 03:30:07, 0, 17, 0, { }, {disabled,stale}
17270, 2022/02/24 03:45:07, 0, 17, 0, { }, {disabled,stale}
17271, 2022/02/24 04:00:07, 0, 17, 0, { }, {disabled,stale}
17272, 2022/02/24 04:15:07, 0, 17, 0, { }, {disabled,stale}
17273, 2022/02/24 04:30:07, 0, 17, 0, { }, {disabled,stale}
17274, 2022/02/24 04:45:07, 0, 17, 0, { }, {disabled,stale}
17275, 2022/02/24 05:00:07, 0, 17, 0, { }, {disabled,stale}
17276, 2022/02/24 05:15:07, 0, 17, 0, { }, {disabled,stale}
17277, 2022/02/24 05:30:07, 0, 17, 0, { }, {disabled,stale}
17278, 2022/02/24 05:45:07, 0, 17, 0, { }, {disabled,stale}
17279, 2022/02/24 06:00:07, 0, 17, 0, { }, {disabled,stale}
17280, 2022/02/24 06:15:07, 0, 17, 0, { }, {disabled,stale}
17281, 2022/02/24 06:30:07, 0, 17, 0, { }, {disabled,stale}
17282, 2022/02/24 06:45:07, 0, 17, 0, { }, {disabled,stale}
17283, 2022/02/24 07:00:07, 0, 17, 0, { }, {disabled,stale}
17284, 2022/02/24 07:15:07, 0, 17, 0, { }, {disabled,stale}
17285, 2022/02/24 07:30:07, 0, 17, 0, { }, {disabled,stale}
17286, 2022/02/24 07:45:07, 0, 17, 0, { }, {disabled,stale}
17287, 2022/02/24 08:00:07, 0, 17, 0, { }, {disabled,stale}
17288, 2022/02/24 08:15:07, 0, 17, 0, { }, {disabled,stale}
17289, 2022/02/24 08:30:07, 0, 17, 0, { }, {disabled,stale}
17290, 2022/02/24 08:45:07, 0, 17, 0, { }, {disabled,stale}
17291, 2022/02/24 09:00:07, 0, 17, 0, { }, {disabled,stale}
17292, 2022/02/24 09:15:07, 0, 17, 0, { }, {disabled,stale}
17293, 2022/02/24 09:30:07, 0, 17, 0, { }, {disabled,stale}
17294, 2022/02/24 09:45:07, 0, 17, 0, { }, {disabled,stale}
17295, 2022/02/24 10:00:07, 0, 17, 0, { }, {disabled,stale}
17296, 2022/02/24 10:15:07, 0, 17, 0, { }, {disabled,stale}
17297, 2022/02/24 10:30:07, 0, 17, 0, { }, {disabled,stale}
17298, 2022/02/24 10:45:07, 0, 17, 0, { }, {disabled,stale}
17299, 2022/02/24 11:00:07, 0, 17, 0, { }, {disabled,stale}
17300, 2022/02/24 11:15:06, 0, 17, 0, { }, {disabled,stale}
17301, 2022/02/24 11:30:07, 0, 17, 0, { }, {disabled,stale}
17302, 2022/02/24 11:45:07, 0, 17, 0, { }, {disabled,stale}
17303, 2022/02/24 12:00:07, 0, 17, 0, { }, {disabled,stale}
17304, 2022/02/24 12:15:07, 0, 17, 0, { }, {disabled,stale}
17305, 2022/02/24 12:30:07, 0, 17, 0, { }, {disabled,stale}
17306, 2022/02/24 12:45:07, 0, 17, 0, { }, {disabled,stale}
17307, 2022/02/24 13:00:07, 0, 17, 0, { }, {disabled,stale}
17308, 2022/02/24 13:15:07, 0, 17, 0, { }, {disabled,stale}
17309, 2022/02/24 13:30:07, 0, 17, 0, { }, {disabled,stale}
17310, 2022/02/24 13:45:07, 0, 17, 0, { }, {disabled,stale}
17311, 2022/02/24 14:00:07, 0, 17, 0, { }, {disabled,stale}
17312, 2022/02/24 14:15:07, 0, 17, 0, { }, {disabled,stale}
17313, 2022/02/24 14:30:06, 0, 17, 0, { }, {disabled,stale}
17314, 2022/02/24 14:45:07, 0, 17, 0, { }, {disabled,stale}
17315, 2022/02/24 15:00:07, 0, 17, 0, { }, {disabled,stale}
17316, 2022/02/24 15:15:07, 0, 17, 0, { }, {disabled,stale}
17317, 2022/02/24 15:30:07, 0, 17, 0, { }, {disabled,stale}
17318, 2022/02/24 15:45:07, 0, 17, 0, { }, {disabled,stale}
17319, 2022/02/24 16:00:07, 0, 17, 0, { }, {disabled,stale}
17320, 2022/02/24 16:15:07, 0, 17, 0, { }, {disabled,stale}
17321, 2022/02/24 16:30:07, 0, 17, 0, { }, {disabled,stale}
17322, 2022/02/24 16:45:07, 0, 17, 0, { }, {disabled,stale}
17323, 2022/02/24 17:00:07, 0, 17, 0, { }, {disabled,stale}
17324, 2022/02/24 17:15:07, 0, 17, 0, { }, {disabled,stale}
17325, 2022/02/24 17:30:07, 0, 17, 0, { }, {disabled,stale}
17326, 2022/02/24 17:45:07, 0, 17, 0, { }, {disabled,stale}
17327, 2022/02/24 18:00:07, 0, 17, 0, { }, {disabled,stale}
17328, 2022/02/24 18:15:07, 0, 17, 0, { }, {disabled,stale}
17329, 2022/02/24 18:30:07, 0, 17, 0, { }, {disabled,stale}
17330, 2022/02/24 18:45:07, 0, 17, 0, { }, {disabled,stale}
17331, 2022/02/24 19:00:07, 0, 17, 0, { }, {disabled,stale}
17332, 2022/02/24 19:15:07, 0, 17, 0, { }, {disabled,stale}
17333, 2022/02/24 19:30:07, 0, 17, 0, { }, {disabled,stale}
17334, 2022/02/24 19:45:07, 0, 17, 0, { }, {disabled,stale}
17335, 2022/02/24 20:00:07, 0, 17, 0, { }, {disabled,stale}
17336, 2022/02/24 20:15:07, 0, 17, 0, { }, {disabled,stale}
17337, 2022/02/24 20:30:07, 0, 17, 0, { }, {disabled,stale}
17338, 2022/02/24 20:45:07, 0, 17, 0, { }, {disabled,stale}
17339, 2022/02/24 21:00:07, 0, 17, 0, { }, {disabled,stale}
17340, 2022/02/24 21:15:07, 0, 17, 0, { }, {disabled,stale}
17341, 2022/02/24 21:30:07, 0, 17, 0, { }, {disabled,stale}
17342, 2022/02/24 21:45:07, 0, 17, 0, { }, {disabled,stale}
17343, 2022/02/24 22:00:07, 0, 17, 0, { }, {disabled,stale}
17344, 2022/02/24 22:15:07, 0, 17, 0, { }, {disabled,stale}
17345, 2022/02/24 22:30:07, 0, 17, 0, { }, {disabled,stale}
17346, 2022/02/24 22:45:07, 0, 17, 0, { }, {disabled,stale}
17347, 2022/02/24 23:00:07, 0, 17, 0, { }, {disabled,stale}
17348, 2022/02/24 23:15:07, 0, 17, 0, { }, {disabled,stale}
17349, 2022/02/24 23:30:07, 0, 17, 0, { }, {disabled,stale}
17350, 2022/02/24 23:45:07, 0, 17, 0, { }, {disabled,stale}
17351, 2022/02/25 00:00:07, 0, 17, 0, { }, {disabled,stale}
17352, 2022/02/25 00:15:07, 0, 17, 0, { }, {disabled,stale}
17353, 2022/02/25 00:30:07, 0, 17, 0, { }, {disabled,stale}
17354, 2022/02/25 00:45:07, 0, 17, 0, { }, {disabled,stale}
17355, 2022/02/25 01:00:07, 0, 17, 0, { }, {disabled,stale}
17356, 2022/02/25 01:15:07, 0, 17, 0, { }, {disabled,stale}
17357, 2022/02/25 01:30:07, 0, 17, 0, { }, {disabled,stale}
17358, 2022/02/25 01:45:07, 0, 17, 0, { }, {disabled,stale}
17359, 2022/02/25 02:00:07, 0, 17, 0, { }, {disabled,stale}
17360, 2022/02/25 02:15:07, 0, 17, 0, { }, {disabled,stale}
17361, 2022/02/25 02:30:07, 0, 17, 0, { }, {disabled,stale}
17362, 2022/02/25 02:45:06, 0, 17, 0, { }, {disabled,stale}
17363, 2022/02/25 03:00:07, 0, 17, 0, { }, {disabled,stale}
17364, 2022/02/25 03:15:07, 0, 17, 0, { }, {disabled,stale}
17365, 2022/02/25 03:30:07, 0, 17, 0, { }, {disabled,stale}
17366, 2022/02/25 03:45:07, 0, 17, 0, { }, {disabled,stale}
17367, 2022/02/25 04:00:07, 0, 17, 0, { }, {disabled,stale}
17368, 2022/02/25 04:15:07, 0, 17, 0, { }, {disabled,stale}
17369, 2022/02/25 04:30:07, 0, 17, 0, { }, {disabled,stale}
17370, 2022/02/25 04:45:07, 0, 17, 0, { }, {disabled,stale}
17371, 2022/02/25 05:00:07, 0, 17, 0, { }, {disabled,stale}
17372, 2022/02/25 05:15:07, 0, 17, 0, { }, {disabled,stale}
17373, 2022/02/25 05:30:07, 0, 17, 0, { }, {disabled,stale}
17374, 2022/02/25 05:45:07, 0, 17, 0, { }, {disabled,stale}
17375, 2022/02/25 06:00:07, 0, 17, 0, { }, {disabled,stale}
17376, 2022/02/25 06:15:07, 0, 17, 0, { }, {disabled,stale}
17377, 2022/02/25 06:30:07, 0, 17, 0, { }, {disabled,stale}
17378, 2022/02/25 06:45:07, 0, 17, 0, { }, {disabled,stale}
17379, 2022/02/25 07:00:07, 0, 17, 0, { }, {disabled,stale}
17380, 2022/02/25 07:15:07, 0, 17, 0, { }, {disabled,stale}
17381, 2022/02/25 07:30:07, 0, 17, 0, { }, {disabled,stale}
17382, 2022/02/25 07:45:07, 0, 17, 0, { }, {disabled,stale}
17383, 2022/02/25 08:00:07, 0, 17, 0, { }, {disabled,stale}
17384, 2022/02/25 08:15:07, 0, 17, 0, { }, {disabled,stale}
17385, 2022/02/25 08:30:07, 0, 17, 0, { }, {disabled,stale}
17386, 2022/02/25 08:45:07, 0, 17, 0, { }, {disabled,stale}
17387, 2022/02/25 09:00:07, 0, 17, 0, { }, {disabled,stale}
17388, 2022/02/25 09:15:07, 0, 17, 0, { }, {disabled,stale}
17389, 2022/02/25 09:30:07, 0, 17, 0, { }, {disabled,stale}
17390, 2022/02/25 09:45:07, 0, 17, 0, { }, {disabled,stale}
17391, 2022/02/25 10:00:07, 0, 17, 0, { }, {disabled,stale}
17392, 2022/02/25 10:15:07, 0, 17, 0, { }, {disabled,stale}
17393, 2022/02/25 10:30:07, 0, 17, 0, { }, {disabled,stale}
17394, 2022/02/25 10:45:07, 0, 17, 0, { }, {disabled,stale}
17395, 2022/02/25 11:00:07, 0, 17, 0, { }, {disabled,stale}
17396, 2022/02/25 11:15:07, 0, 17, 0, { }, {disabled,stale}
17397, 2022/02/25 11:30:07, 0, 17, 0, { }, {disabled,stale}
17398, 2022/02/25 11:45:07, 0, 17, 0, { }, {disabled,stale}
17399, 2022/02/25 12:00:07, 0, 17, 0, { }, {disabled,stale}
17400, 2022/02/25 12:15:07, 0, 17, 0, { }, {disabled,stale}
17401, 2022/02/25 12:30:07, 0, 17, 0, { }, {disabled,stale}
17402, 2022/02/25 12:45:07, 0, 17, 0, { }, {disabled,stale}
17403, 2022/02/25 13:00:07, 0, 17, 0, { }, {disabled,stale}
17404, 2022/02/25 13:15:07, 0, 17, 0, { }, {disabled,stale}
17405, 2022/02/25 13:30:07, 0, 17, 0, { }, {disabled,stale}
17406, 2022/02/25 13:45:07, 0, 17, 0, { }, {disabled,stale}
17407, 2022/02/25 14:00:07, 0, 17, 0, { }, {disabled,stale}
17408, 2022/02/25 14:15:07, 0, 17, 0, { }, {disabled,stale}
17409, 2022/02/25 14:30:07, 0, 17, 0, { }, {disabled,stale}
17410, 2022/02/25 14:45:07, 0, 17, 0, { }, {disabled,stale}
17411, 2022/02/25 15:00:07, 0, 17, 0, { }, {disabled,stale}
17412, 2022/02/25 15:15:07, 0, 17, 0, { }, {disabled,stale}
17413, 2022/02/25 15:30:07, 0, 17, 0, { }, {disabled,stale}
17414, 2022/02/25 15:45:07, 0, 17, 0, { }, {disabled,stale}
17415, 2022/02/25 16:00:07, 0, 17, 0, { }, {disabled,stale}
17416, 2022/02/25 16:15:07, 0, 17, 0, { }, {disabled,stale}
17417, 2022/02/25 16:30:07, 0, 17, 0, { }, {disabled,stale}
17418, 2022/02/25 16:45:07, 0, 17, 0, { }, {disabled,stale}
17419, 2022/02/25 17:00:07, 0, 17, 0, { }, {disabled,stale}
17420, 2022/02/25 17:15:07, 0, 17, 0, { }, {disabled,stale}
17421, 2022/02/25 17:30:07, 0, 17, 0, { }, {disabled,stale}
17422, 2022/02/25 17:45:07, 0, 17, 0, { }, {disabled,stale}
17423, 2022/02/25 18:00:07, 0, 17, 0, { }, {disabled,stale}
17424, 2022/02/25 18:15:07, 0, 17, 0, { }, {disabled,stale}
17425, 2022/02/25 18:30:07, 0, 17, 0, { }, {disabled,stale}
17426, 2022/02/25 18:45:07, 0, 17, 0, { }, {disabled,stale}
17427, 2022/02/25 19:00:07, 0, 17, 0, { }, {disabled,stale}
17428, 2022/02/25 19:15:07, 0, 17, 0, { }, {disabled,stale}
17429, 2022/02/25 19:30:07, 0, 17, 0, { }, {disabled,stale}
17430, 2022/02/25 19:45:07, 0, 17, 0, { }, {disabled,stale}
17431, 2022/02/25 20:00:07, 0, 17, 0, { }, {disabled,stale}
17432, 2022/02/25 20:15:07, 0, 17, 0, { }, {disabled,stale}
17433, 2022/02/25 20:30:06, 0, 17, 0, { }, {disabled,stale}
17434, 2022/02/25 20:45:07, 0, 17, 0, { }, {disabled,stale}
17435, 2022/02/25 21:00:07, 0, 17, 0, { }, {disabled,stale}
17436, 2022/02/25 21:15:07, 0, 17, 0, { }, {disabled,stale}
17437, 2022/02/25 21:30:07, 0, 17, 0, { }, {disabled,stale}
17438, 2022/02/25 21:45:07, 0, 17, 0, { }, {disabled,stale}
17439, 2022/02/25 22:00:08, 0, 17, 0, { }, {disabled,stale}
17440, 2022/02/25 22:15:07, 0, 17, 0, { }, {disabled,stale}
17441, 2022/02/25 22:30:07, 0, 17, 0, { }, {disabled,stale}
17442, 2022/02/25 22:45:07, 0, 17, 0, { }, {disabled,stale}
17443, 2022/02/25 23:00:07, 0, 17, 0, { }, {disabled,stale}
