Time,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_Crabwalk_F,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_C,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_pH,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Salinity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Conductivity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_ORP,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_AlgaePE,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_AlgaePC,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Chlorophyll
9/17/16 20:45,76.4375,24.7,8.3,22.1,34.9,497,3,3,3
9/17/16 21:00,76.3813,24.7,8.3,22.1,34.9,500,3,3,3
9/17/16 21:15,76.3813,24.7,8.3,22.1,34.9,497,3,3,3
9/17/16 21:30,76.3813,24.7,8.3,22.1,34.9,497,3,3,3
9/17/16 21:45,76.3813,24.7,8.3,22.1,34.9,502,3,3,3
9/17/16 22:00,76.3813,24.7,8.3,22.1,34.9,502,3,3,3
9/17/16 22:15,76.3813,24.7,8.3,22.1,34.9,503,3,3,3
9/17/16 22:30,76.3813,24.7,8.3,22.1,34.9,499,3,3,3
9/17/16 22:45,76.3813,24.7,8.3,22.1,34.9,501,3,3,3
9/17/16 23:00,76.325,24.7,8.3,22.1,34.9,500,3,3,3
9/17/16 23:15,76.325,24.7,8.3,22.1,34.9,500,3,3,3
9/17/16 23:30,76.3813,24.6,8.3,22.1,34.9,499,3,3,3
9/17/16 23:45,76.3813,24.6,8.3,22.1,34.9,502,3,3,3
9/18/16 0:00,76.3813,24.6,8.3,22.1,34.9,502,3,3,3
9/18/16 0:15,76.325,24.6,8.3,22.1,34.9,502,3,3,3
9/18/16 0:30,76.325,24.6,8.3,22.1,34.9,502,3,3,3
9/18/16 0:45,76.325,24.6,8.3,22.1,34.9,502,3,3,3
9/18/16 1:00,76.2687,24.6,8.3,22.1,34.9,503,3,3,3
9/18/16 1:15,76.2687,24.6,8.3,22.1,34.9,506,3,3,3
9/18/16 1:30,76.2687,24.6,8.3,22.1,34.9,504,3,3,3
9/18/16 1:45,76.2125,24.6,8.3,22.1,34.8,504,3,3,3
9/18/16 2:00,76.2687,24.6,8.3,22.1,34.8,500,3,3,3
9/18/16 2:15,76.2687,24.6,8.3,22.1,34.8,501,3,3,3
9/18/16 2:30,76.2125,24.6,8.3,22.1,34.8,498,3,3,3
9/18/16 2:45,76.2125,24.6,8.3,22.1,34.8,502,3,3,3
9/18/16 3:00,76.2687,24.6,8.3,22.1,34.8,502,3,3,3
9/18/16 3:15,76.2125,24.6,8.3,22.1,34.8,502,3,3,3
9/18/16 3:30,76.2125,24.6,8.3,22.1,34.8,502,3,3,3
9/18/16 3:45,76.2125,24.6,8.3,22.1,34.8,503,3,3,3
9/18/16 4:00,76.1563,24.6,8.3,22.1,34.8,505,3,3,3
9/18/16 4:15,76.1563,24.6,8.3,22.1,34.8,503,3,3,3
9/18/16 4:30,76.1563,24.5,8.3,22.1,34.8,504,3,3,3
9/18/16 4:45,76.1563,24.5,8.3,22.1,34.8,501,3,3,3
9/18/16 5:00,76.1563,24.5,8.3,22.1,34.8,501,3,3,3
9/18/16 5:15,76.1563,24.5,8.3,22.1,34.8,502,3,3,3
9/18/16 5:30,76.1,24.5,8.3,22.1,34.8,503,3,3,3
9/18/16 5:45,76.1,24.5,8.3,22.1,34.8,504,3,3,3
9/18/16 6:00,76.1,24.5,8.3,22.1,34.8,506,3,3,3
9/18/16 6:15,76.0438,24.5,8.3,22.1,34.8,504,3,3,3
9/18/16 6:30,76.1,24.5,8.3,22.1,34.8,501,3,3,3
9/18/16 6:45,76.1,24.5,8.3,22.1,34.8,501,3,3,3
9/18/16 7:00,76.1,24.5,8.3,22.1,34.8,502,3,3,3
9/18/16 7:15,76.1,24.5,8.3,22.1,34.8,501,3,3,3
9/18/16 7:30,76.0438,24.5,8.3,22.1,34.8,502,3,3,3
9/18/16 7:45,76.0438,24.5,8.3,22.1,34.8,501,3,3,3
9/18/16 8:00,76.0438,24.5,8.3,22.1,34.8,501,3,3,3
9/18/16 8:15,76.0438,24.5,8.3,22.1,34.8,499,3,3,3
9/18/16 8:30,76.0438,24.5,8.3,22.1,34.8,503,3,3,3
9/18/16 8:45,76.0438,24.5,8.3,22.1,34.8,504,3,3,3
9/18/16 9:00,76.0438,24.5,8.3,22.1,34.8,504,3,3,3
9/18/16 9:15,76.0438,24.5,8.3,22.1,34.8,503,3,3,3
9/18/16 9:30,76.1,24.5,8.3,22.1,34.8,503,3,3,3
9/18/16 9:45,76.1,24.5,8.3,22.1,34.8,503,3,3,3
9/18/16 10:00,76.1,24.5,8.3,22.1,34.8,499,3,3,3
9/18/16 10:15,76.1,24.5,8.3,22.1,34.8,499,3,3,3
9/18/16 10:30,76.1563,24.5,8.3,22.1,34.8,500,3,3,3
9/18/16 10:45,76.1563,24.5,8.3,22.1,34.8,499,3,3,3
9/18/16 11:00,76.1563,24.5,8.3,22.1,34.8,499,3,3,3
9/18/16 11:15,76.2125,24.5,8.3,22.1,34.8,503,3,3,3
9/18/16 11:30,76.2125,24.5,8.3,22.1,34.8,501,3,3,3
9/18/16 11:45,76.2125,24.6,8.3,22.1,34.9,495,3,3,3
9/18/16 12:00,76.2687,24.6,8.3,22.1,34.9,492,3,3,3
9/18/16 12:15,76.2687,24.6,8.3,22.1,34.9,499,3,3,3
9/18/16 12:30,76.325,24.6,8.3,22.1,34.9,496,3,3,3
9/18/16 12:45,76.325,24.6,8.3,22.1,34.9,499,3,3,3
9/18/16 13:00,76.3813,24.6,8.3,22.1,34.9,497,3,3,3
9/18/16 13:15,76.3813,24.6,8.3,22.1,34.9,499,3,3,3
9/18/16 13:30,76.3813,24.6,8.3,22.1,34.9,499,3,3,3
9/18/16 13:45,76.3813,24.6,8.3,22.1,34.9,501,3,3,3
9/18/16 14:00,76.4375,24.7,8.3,22.1,34.9,496,3,3,3
9/18/16 14:15,76.4375,24.7,8.3,22.1,34.9,497,3,3,3
9/18/16 14:30,76.4375,24.7,8.3,22.1,34.9,501,3,3,3
9/18/16 14:45,76.4375,24.7,8.3,22.1,35,499,3,3,3
9/18/16 15:00,76.4375,24.7,8.3,22.1,35,502,3,3,3
9/18/16 15:15,76.4375,24.7,8.3,22.1,35,506,3,3,3
9/18/16 15:30,76.4938,24.7,8.3,22.1,35,509,3,3,3
9/18/16 15:45,76.4938,24.7,8.3,22.1,35,508,3,3,3
9/18/16 16:00,76.4375,24.7,8.3,22.1,35,509,3,3,3
9/18/16 16:15,76.4375,24.7,8.3,22.1,35,512,3,3,3
9/18/16 16:30,76.4375,24.7,8.3,22.1,35,513,3,3,3
9/18/16 16:45,76.4375,24.7,8.3,22.1,35,509,3,3,3
9/18/16 17:00,76.4375,24.7,8.3,22.1,35,514,3,3,3
9/18/16 17:15,76.3813,24.7,8.3,22.1,35,514,3,3,3
9/18/16 17:30,76.4375,24.7,8.3,22.1,35,514,3,3,3
9/18/16 17:45,76.4375,24.7,8.3,22.1,35,515,3,3,3
9/18/16 18:00,76.3813,24.7,8.3,22.1,35,514,3,3,3
9/18/16 18:15,76.3813,24.7,8.3,22.1,35,512,3,3,3
9/18/16 18:30,76.325,24.7,8.3,22.1,35,511,3,3,3
9/18/16 18:45,76.3813,24.7,8.3,22.1,35,511,3,3,3
9/18/16 19:00,76.3813,24.7,8.3,22.1,35,511,3,3,3
9/18/16 19:15,76.3813,24.7,8.3,22.1,35,513,3,3,3
9/18/16 19:30,76.3813,24.7,8.3,22.1,35,514,3,3,3
9/18/16 19:45,76.3813,24.7,8.3,22.1,35,511,3,3,3
9/18/16 20:00,76.3813,24.7,8.3,22.1,35,511,3,3,3
9/18/16 20:15,76.3813,24.7,8.3,22.1,35,514,3,3,3
9/18/16 20:30,76.3813,24.7,8.3,22.1,35,511,3,3,3
9/18/16 20:45,76.3813,24.7,8.3,22.1,34.9,511,3,3,3
9/18/16 21:00,76.3813,24.7,8.3,22.1,34.9,509,3,3,3
9/18/16 21:15,76.3813,24.7,8.3,22.1,34.9,514,3,3,3
9/18/16 21:30,76.325,24.6,8.3,22.1,34.9,514,3,3,3
9/18/16 21:45,76.325,24.6,8.3,22.1,34.9,508,3,3,3
9/18/16 22:00,76.325,24.6,8.3,22.1,34.9,512,3,3,3
9/18/16 22:15,76.325,24.6,8.3,22.1,34.9,511,3,3,3
9/18/16 22:30,76.325,24.6,8.3,22.1,34.9,511,3,3,3
9/18/16 22:45,76.325,24.6,8.3,22.1,34.9,511,3,3,3
9/18/16 23:00,76.325,24.6,8.3,22.1,34.9,509,3,3,3
9/18/16 23:15,76.325,24.6,8.3,22.1,34.9,507,3,3,3
9/18/16 23:30,76.325,24.6,8.3,22.1,34.9,508,3,3,3
9/18/16 23:45,76.325,24.6,8.3,22.1,34.9,511,3,3,3
9/19/16 0:00,76.2687,24.6,8.3,22.1,34.9,511,3,3,3
9/19/16 0:15,76.2687,24.6,8.3,22.1,34.9,510,3,3,3
9/19/16 0:30,76.2687,24.6,8.3,22.1,34.9,511,3,3,3
9/19/16 0:45,76.2687,24.6,8.3,22.1,34.9,512,3,3,3
9/19/16 1:00,76.2687,24.6,8.3,22.1,34.9,508,3,3,3
9/19/16 1:15,76.2687,24.6,8.3,22.1,34.9,512,3,3,3
9/19/16 1:30,76.2125,24.6,8.3,22.1,34.9,511,3,3,3
9/19/16 1:45,76.2687,24.6,8.3,22.1,34.9,512,3,3,3
9/19/16 2:00,76.2125,24.6,8.3,22.1,34.9,510,3,3,3
9/19/16 2:15,76.2125,24.6,8.3,22.1,34.9,509,3,3,3
9/19/16 2:30,76.2125,24.6,8.3,22.1,34.9,509,3,3,3
9/19/16 2:45,76.2125,24.6,8.3,22.1,34.9,508,3,3,3
9/19/16 3:00,76.2125,24.6,8.3,22.1,34.9,512,3,3,3
9/19/16 3:15,76.2125,24.6,8.3,22.1,34.9,510,3,3,3
9/19/16 3:30,76.1563,24.6,8.3,22.1,34.9,512,3,3,3
9/19/16 3:45,76.1563,24.5,8.3,22.1,34.9,509,3,3,3
9/19/16 4:00,76.1563,24.5,8.3,22.1,34.9,512,3,3,3
9/19/16 4:15,76.1563,24.5,8.3,22.1,34.9,512,3,3,3
9/19/16 4:30,76.1563,24.5,8.3,22.1,34.9,513,3,3,3
9/19/16 4:45,76.1563,24.5,8.3,22.1,34.9,510,3,3,3
9/19/16 5:00,76.1,24.5,8.3,22.1,34.9,513,3,3,3
9/19/16 5:15,76.1563,24.5,8.3,22.1,34.9,511,3,3,3
9/19/16 5:30,76.1563,24.5,8.3,22.1,34.9,511,3,3,3
9/19/16 5:45,76.1,24.5,8.3,22.1,34.9,511,3,3,3
9/19/16 6:00,76.1,24.5,8.3,22.1,34.8,515,3,3,3
9/19/16 6:15,76.0438,24.5,8.3,22.1,34.8,513,3,3,3
9/19/16 6:30,76.1,24.5,8.3,22.1,34.8,513,3,3,3
9/19/16 6:45,76.1,24.5,8.3,22.1,34.8,514,3,3,3
9/19/16 7:00,76.1,24.5,8.3,22.1,34.8,512,3,3,3
9/19/16 7:15,76.0438,24.5,8.3,22.1,34.8,511,3,3,3
9/19/16 7:30,76.1,24.5,8.3,22.1,34.8,512,3,3,3
9/19/16 7:45,76.0438,24.5,8.3,22.1,34.8,509,3,3,3
9/19/16 8:00,76.0438,24.5,8.3,22.1,34.8,507,3,3,3
9/19/16 8:15,76.0438,24.5,8.3,22.1,34.8,510,3,3,3
9/19/16 8:30,76.1,24.5,8.3,22.1,34.8,512,3,3,3
9/19/16 8:45,76.1,24.5,8.3,22.1,34.8,511,3,3,3
9/19/16 9:00,76.0438,24.5,8.3,22.1,34.8,514,3,3,3
9/19/16 9:15,76.1,24.5,8.3,22.1,34.8,515,3,3,3
9/19/16 9:30,76.1,24.5,8.3,22.1,34.8,514,3,3,3
9/19/16 9:45,76.1563,24.5,8.3,22.1,34.8,510,3,3,3
9/19/16 10:00,76.1563,24.5,8.3,22.1,34.8,507,3,3,3
9/19/16 10:15,76.1563,24.5,8.3,22.1,34.8,507,3,3,3
9/19/16 10:30,76.1563,24.5,8.3,22.1,34.9,506,3,3,3
9/19/16 10:45,76.2125,24.5,8.3,22.1,34.9,506,3,3,3
9/19/16 11:00,76.2125,24.5,8.3,22.1,34.9,506,3,3,3
9/19/16 11:15,76.2125,24.5,8.3,22.1,34.9,503,3,3,3
9/19/16 11:30,76.2125,24.6,8.3,22.1,34.9,502,3,3,3
9/19/16 11:45,76.2687,24.6,8.3,22.1,34.9,503,3,3,3
9/19/16 12:00,76.325,24.6,8.3,22.1,34.9,502,3,3,3
9/19/16 12:15,76.2687,24.6,8.3,22.1,34.9,502,3,3,3
9/19/16 12:30,76.325,24.6,8.3,22.1,34.9,504,3,3,3
9/19/16 12:45,76.325,24.6,8.3,22.1,34.9,505,3,3,3
9/19/16 13:00,76.325,24.6,8.3,22.1,34.9,503,3,3,3
9/19/16 13:15,76.325,24.6,8.3,22.1,34.9,505,3,3,3
9/19/16 13:30,76.3813,24.6,8.3,22.1,34.9,506,3,3,3
9/19/16 13:45,76.3813,24.6,8.3,22.1,34.9,504,3,3,3
9/19/16 14:00,76.325,24.6,8.3,22.1,34.9,505,3,3,3
9/19/16 14:15,76.3813,24.6,8.3,22.1,34.9,505,3,3,3
9/19/16 14:30,76.3813,24.6,8.3,22.1,34.9,506,3,3,3
9/19/16 14:45,76.3813,24.6,8.3,22.1,34.9,503,3,3,3
9/19/16 15:00,76.325,24.6,8.3,22.1,34.9,501,3,3,3
9/19/16 15:15,76.325,24.6,8.3,22.1,34.9,503,3,3,3
9/19/16 15:30,76.325,24.6,8.3,22.1,34.9,502,3,3,3
9/19/16 15:45,76.325,24.6,8.3,22.1,34.9,499,3,3,3
9/19/16 16:00,76.325,24.6,8.3,22.1,34.9,493,3,3,3
9/19/16 16:15,76.325,24.6,8.3,22.1,34.9,492,3,3,3
9/19/16 16:30,76.325,24.6,8.3,22.1,34.9,493,3,3,3
9/19/16 16:45,76.325,24.6,8.3,22.1,34.9,492,3,3,3
9/19/16 17:00,76.325,24.6,8.3,22.1,34.9,492,3,3,3
9/19/16 17:15,76.325,24.6,8.3,22.1,34.9,491,3,3,3
9/19/16 17:30,76.2687,24.6,8.3,22.1,34.9,492,3,3,3
9/19/16 17:45,76.2687,24.6,8.3,22.1,34.9,492,3,3,3
9/19/16 18:00,76.2687,24.6,8.3,22.1,34.9,492,3,3,3
9/19/16 18:15,76.2687,24.6,8.3,22.1,34.9,484,3,3,3
9/19/16 18:30,76.2687,24.6,8.3,22.1,34.9,489,3,3,3
9/19/16 18:45,76.2687,24.6,8.3,22.1,34.9,490,3,3,3
9/19/16 19:00,76.2125,24.6,8.3,22.1,34.9,493,3,3,3
9/19/16 19:15,76.2125,24.6,8.3,22.1,34.9,490,3,3,3
9/19/16 19:30,76.2125,24.6,8.3,22.1,34.9,492,3,3,3
9/19/16 19:45,76.2687,24.6,8.3,22.1,34.9,489,3,3,3
9/19/16 20:00,76.2125,24.6,8.3,22.1,34.9,489,3,3,3
9/19/16 20:15,76.2125,24.6,8.3,22.1,34.9,491,3,3,3
9/19/16 20:30,76.2125,24.6,8.3,22.1,34.9,491,3,3,3
9/19/16 20:45,76.2125,24.6,8.3,22.1,34.9,489,3,3,3
9/19/16 21:00,76.2125,24.6,8.3,22.1,34.9,491,3,3,3
9/19/16 21:15,76.2125,24.6,8.3,22.1,34.9,491,3,3,3
9/19/16 21:30,76.2125,24.6,8.3,22.1,34.9,492,3,3,3
9/19/16 21:45,76.1563,24.6,8.3,22.1,34.9,488,3,3,3
9/19/16 22:00,76.2125,24.6,8.3,22.1,34.9,489,3,3,3
9/19/16 22:15,76.1563,24.6,8.3,22.1,34.9,491,3,3,3
9/19/16 22:30,76.2125,24.6,8.3,22.1,34.9,492,3,3,3
9/19/16 22:45,76.2125,24.6,8.3,22.1,34.9,494,3,3,3
9/19/16 23:00,76.2125,24.6,8.3,22.1,34.9,494,3,3,3
9/19/16 23:15,76.1563,24.6,8.3,22.1,34.9,493,3,3,3
9/19/16 23:30,76.1563,24.6,8.3,22.1,34.9,494,3,3,3
9/19/16 23:45,76.1563,24.6,8.3,22.1,34.8,498,3,3,3
9/20/16 0:00,76.1563,24.5,8.3,22.1,34.8,494,3,3,3
9/20/16 0:15,76.1563,24.5,8.3,22.1,34.8,490,3,3,3
9/20/16 0:30,76.2125,24.5,8.3,22.1,34.8,494,3,3,3
9/20/16 0:45,76.1563,24.5,8.3,22.1,34.8,495,3,3,3
9/20/16 1:00,76.1563,24.5,8.3,22.1,34.8,496,3,3,3
9/20/16 1:15,76.1563,24.5,8.3,22.1,34.8,493,3,3,3
9/20/16 1:30,76.1563,24.5,8.3,22.1,34.8,493,3,3,3
9/20/16 1:45,76.1563,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 2:00,76.1563,24.5,8.3,22.1,34.8,491,3,3,3
9/20/16 2:15,76.1563,24.5,8.3,22.1,34.8,491,3,3,3
9/20/16 2:30,76.1563,24.5,8.3,22.1,34.8,490,3,3,3
9/20/16 2:45,76.1,24.5,8.3,22.1,34.8,491,3,3,3
9/20/16 3:00,76.1563,24.5,8.3,22.1,34.8,490,3,3,3
9/20/16 3:15,76.1,24.5,8.3,22.1,34.8,489,3,3,3
9/20/16 3:30,76.1563,24.5,8.3,22.1,34.8,489,3,3,3
9/20/16 3:45,76.1,24.5,8.3,22.1,34.8,488,3,3,3
9/20/16 4:00,76.1,24.5,8.3,22.1,34.8,489,3,3,3
9/20/16 4:15,76.1,24.5,8.3,22.1,34.8,488,3,3,3
9/20/16 4:30,76.0438,24.5,8.3,22.1,34.8,489,3,3,3
9/20/16 4:45,76.1,24.5,8.3,22.1,34.8,488,3,3,3
9/20/16 5:00,76.0438,24.5,8.3,22.1,34.8,489,3,3,3
9/20/16 5:15,76.0438,24.5,8.3,22.1,34.8,489,3,3,3
9/20/16 5:30,76.0438,24.5,8.3,22.1,34.8,490,3,3,3
9/20/16 5:45,76.0438,24.5,8.3,22.1,34.8,491,3,3,3
9/20/16 6:00,76.0438,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 6:15,75.9875,24.5,8.3,22.1,34.8,486,3,3,3
9/20/16 6:30,76.0438,24.5,8.3,22.1,34.8,493,3,3,3
9/20/16 6:45,76.0438,24.5,8.3,22.1,34.8,494,3,3,3
9/20/16 7:00,76.0438,24.5,8.3,22.1,34.8,491,3,3,3
9/20/16 7:15,76.0438,24.5,8.3,22.1,34.8,490,3,3,3
9/20/16 7:30,76.0438,24.5,8.3,22.1,34.8,491,3,3,3
9/20/16 7:45,76.0438,24.5,8.3,22.1,34.8,490,3,3,3
9/20/16 8:00,76.0438,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 8:15,76.0438,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 8:30,76.0438,24.5,8.3,22.1,34.8,491,3,3,3
9/20/16 8:45,76.0438,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 9:00,76.0438,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 9:15,76.0438,24.4,8.3,22.1,34.8,491,3,3,3
9/20/16 9:30,76.0438,24.4,8.3,22.1,34.8,490,3,3,3
9/20/16 9:45,75.9875,24.4,8.3,22.1,34.8,490,3,3,3
9/20/16 10:00,76.0438,24.4,8.3,22.1,34.8,489,3,3,3
9/20/16 10:15,75.9875,24.4,8.3,22.1,34.8,489,3,3,3
9/20/16 10:30,75.9875,24.4,8.3,22.1,34.8,489,3,3,3
9/20/16 10:45,75.9875,24.4,8.3,22.1,34.8,489,3,3,3
9/20/16 11:00,75.9875,24.4,8.3,22.1,34.8,490,3,3,3
9/20/16 11:15,75.9875,24.4,8.3,22.1,34.8,490,3,3,3
9/20/16 11:30,76.0438,24.4,8.3,22.1,34.8,489,3,3,3
9/20/16 11:45,75.9875,24.4,8.3,22.1,34.8,490,3,3,3
9/20/16 12:00,76.0438,24.4,8.3,22.1,34.8,488,3,3,3
9/20/16 12:15,75.9875,24.4,8.3,22.1,34.8,491,3,3,3
9/20/16 12:30,76.0438,24.4,8.3,22.1,34.8,492,3,3,3
9/20/16 12:45,76.0438,24.4,8.3,22.1,34.8,492,3,3,3
9/20/16 13:00,76.0438,24.4,8.3,22.1,34.8,491,3,3,3
9/20/16 13:15,76.0438,24.4,8.3,22.1,34.8,490,3,3,3
9/20/16 13:30,76.0438,24.4,8.3,22.1,34.8,490,3,3,3
9/20/16 13:45,76.0438,24.4,8.3,22.1,34.8,490,3,3,3
9/20/16 14:00,75.9875,24.4,8.3,22.1,34.8,487,3,3,3
9/20/16 14:15,76.0438,24.4,8.3,22.1,34.8,491,3,3,3
9/20/16 14:30,76.0438,24.4,8.3,22.1,34.8,492,3,3,3
9/20/16 14:45,76.0438,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 15:00,76.0438,24.5,8.3,22.1,34.8,493,3,3,3
9/20/16 15:15,76.0438,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 15:30,76.0438,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 15:45,76.1,24.5,8.3,22.1,34.8,496,3,3,3
9/20/16 16:00,76.0438,24.5,8.3,22.1,34.8,497,3,3,3
9/20/16 16:15,76.1,24.5,8.3,22.1,34.8,497,3,3,3
9/20/16 16:30,76.0438,24.5,8.3,22.1,34.8,496,3,3,3
9/20/16 16:45,76.0438,24.5,8.3,22.1,34.8,496,3,3,3
9/20/16 17:00,76.0438,24.5,8.3,22.1,34.8,496,3,3,3
9/20/16 17:15,76.0438,24.5,8.3,22.1,34.8,496,3,3,3
9/20/16 17:30,76.0438,24.5,8.3,22.1,34.8,495,3,3,3
9/20/16 17:45,76.0438,24.5,8.3,22.1,34.8,494,3,3,3
9/20/16 18:00,76.0438,24.5,8.3,22.1,34.8,494,3,3,3
9/20/16 18:15,76.0438,24.5,8.3,22.1,34.8,494,3,3,3
9/20/16 18:30,76.0438,24.5,8.3,22.1,34.8,495,3,3,3
9/20/16 18:45,76.0438,24.5,8.3,22.1,34.8,484,3,3,3
9/20/16 19:00,76.0438,24.5,8.3,22.1,34.8,494,3,3,3
9/20/16 19:15,76.0438,24.5,8.3,22.1,34.8,496,3,3,3
9/20/16 19:30,76.0438,24.5,8.3,22.1,34.8,498,3,3,3
9/20/16 19:45,76.0438,24.5,8.3,22.1,34.8,495,3,3,3
9/20/16 20:00,76.0438,24.5,8.3,22.1,34.8,490,3,3,3
9/20/16 20:15,76.0438,24.5,8.3,22.1,34.8,491,3,3,3
9/20/16 20:30,76.0438,24.5,8.3,22.1,34.8,490,3,3,3
9/20/16 20:45,76.0438,24.5,8.3,22.1,34.8,489,3,3,3
9/20/16 21:00,76.0438,24.5,8.3,22.1,34.8,490,3,3,3
9/20/16 21:15,76.0438,24.5,8.3,22.1,34.8,489,3,3,3
9/20/16 21:30,76.0438,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 21:45,76.0438,24.5,8.3,22.1,34.8,491,3,3,3
9/20/16 22:00,76.0438,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 22:15,76.0438,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 22:30,76.0438,24.5,8.3,22.1,34.8,493,3,3,3
9/20/16 22:45,75.9875,24.5,8.3,22.1,34.8,492,3,3,3
9/20/16 23:00,76.0438,24.5,8.3,22.1,34.8,493,3,3,3
9/20/16 23:15,76.0438,24.5,8.3,22.1,34.8,494,3,3,3
9/20/16 23:30,76.0438,24.5,8.3,22.1,34.8,494,3,3,3
9/20/16 23:45,75.9875,24.5,8.3,22.1,34.8,495,3,3,3
9/21/16 0:00,76.0438,24.5,8.3,22.1,34.8,495,3,3,3
9/21/16 0:15,75.9875,24.5,8.3,22.1,34.8,500,3,3,3
9/21/16 0:30,75.9875,24.5,8.3,22.1,34.8,500,3,3,3
9/21/16 0:45,75.9875,24.5,8.3,22.1,34.8,499,3,3,3
9/21/16 1:00,75.9875,24.4,8.3,22.1,34.8,494,3,3,3
9/21/16 1:15,75.9875,24.4,8.3,22.1,34.8,500,3,3,3
9/21/16 1:30,75.9875,24.4,8.3,22.1,34.7,498,3,3,3
9/21/16 1:45,75.9875,24.4,8.3,22.1,34.7,500,3,3,3
9/21/16 2:00,75.9313,24.4,8.3,22.1,34.7,501,3,3,3
9/21/16 2:15,75.9875,24.4,8.3,22.1,34.7,503,3,3,3
9/21/16 2:30,75.9875,24.4,8.3,22.1,34.7,503,3,3,3
9/21/16 2:45,75.9875,24.4,8.3,22.1,34.7,503,3,3,3
9/21/16 3:00,75.9313,24.4,8.3,22.1,34.7,502,3,3,3
9/21/16 3:15,75.9313,24.4,8.3,22.1,34.7,502,3,3,3
9/21/16 3:30,75.9313,24.4,8.3,22.1,34.7,503,3,3,3
9/21/16 3:45,75.9875,24.4,8.3,22.1,34.7,503,3,3,3
9/21/16 4:00,75.9313,24.4,8.3,22.1,34.7,503,3,3,3
9/21/16 4:15,75.9313,24.4,8.3,22.1,34.7,504,3,3,3
9/21/16 4:30,75.9313,24.4,8.3,22.1,34.7,504,3,3,3
9/21/16 4:45,75.9313,24.4,8.3,22.1,34.7,504,3,3,3
9/21/16 5:00,75.9313,24.4,8.3,22.1,34.7,504,3,3,3
9/21/16 5:15,75.9313,24.4,8.3,22.1,34.7,504,3,3,3
9/21/16 5:30,75.9313,24.4,8.3,22.1,34.7,505,3,3,3
9/21/16 5:45,75.9313,24.4,8.3,22.1,34.7,507,3,3,3
9/21/16 6:00,75.875,24.4,8.3,22.1,34.7,508,3,3,3
9/21/16 6:15,75.875,24.4,8.3,22.1,34.7,510,3,3,3
9/21/16 6:30,75.9313,24.4,8.3,22.1,34.7,510,3,3,3
9/21/16 6:45,75.9313,24.4,8.3,22.1,34.7,509,3,3,3
9/21/16 7:00,75.9313,24.4,8.3,22.1,34.7,508,3,3,3
9/21/16 7:15,75.9313,24.4,8.3,22.1,34.7,511,3,3,3
9/21/16 7:30,75.875,24.4,8.3,22.1,34.7,509,3,3,3
9/21/16 7:45,75.9313,24.4,8.3,22.1,34.7,509,3,3,3
9/21/16 8:00,75.9313,24.4,8.3,22.1,34.7,508,3,3,3
9/21/16 8:15,75.875,24.4,8.3,22.1,34.7,507,3,3,3
9/21/16 8:30,75.9313,24.4,8.3,22.1,34.7,507,3,3,3
9/21/16 8:45,75.875,24.4,8.3,22.1,34.7,509,3,3,3
9/21/16 9:00,75.9313,24.4,8.3,22.1,34.7,509,3,3,3
9/21/16 9:15,75.9313,24.4,8.3,22.1,34.7,508,3,3,3
9/21/16 9:30,75.9313,24.4,8.3,22.1,34.7,507,3,3,3
9/21/16 9:45,75.9313,24.4,8.3,22.1,34.7,508,3,3,3
9/21/16 10:00,75.9875,24.4,8.3,22.1,34.8,509,3,3,3
9/21/16 10:15,75.9875,24.4,8.3,22.1,34.8,508,3,3,3
9/21/16 10:30,76.0438,24.4,8.3,22.1,34.8,504,3,3,3
9/21/16 10:45,76.0438,24.4,8.3,22.1,34.8,503,3,3,3
9/21/16 11:00,76.0438,24.5,8.3,22.1,34.8,504,3,3,3
9/21/16 11:15,76.1,24.5,8.3,22.1,34.8,502,3,3,3
9/21/16 11:30,76.1563,24.5,8.3,22.1,34.8,501,3,3,3
9/21/16 11:45,76.1563,24.5,8.3,22.1,34.8,500,3,3,3
9/21/16 12:00,76.1563,24.5,8.3,22.1,34.8,500,3,3,3
9/21/16 12:15,76.1563,24.5,8.3,22.1,34.8,499,3,3,3
9/21/16 12:30,76.2125,24.5,8.3,22.1,34.8,500,3,3,3
